0;1018.56;1018.47;1013.01;1013;2599.66;3755.98;0.000240886;0.0703682;0.0137591;0.0116318;0.0675881;3.27026;7.40336;10.6843;7.39436;10.6833;-0.0206;0.1808;1750;3750;6500;6250;-0.198416;0.00529204;-0.8;0.000240886;0.0703682;116.48;112.46;115.761;163.926;115.407;164.467;8;-1;1;0.75;0.0675881;3.27026;2599.66;3755.98
0.04;1018.56;1018.47;1013.02;1013;2683;3885.31;0.000155946;0.0704642;0.0138441;0.0115358;0.06833;3.28461;7.42505;10.742;7.41605;10.74;-0.0206;0.1808;1750;3750;6500;6250;-0.210529;0.00666836;-0.85;0.000155946;0.0704642;116.4;112.32;115.636;163.785;115.407;164.467;8;-1;1;0.75;0.0768619;3.44965;2683;3885.31
0.08;1019.08;1018.47;1014.25;1013;2750.13;3986.55;4.03457e-05;0.0707718;0.0139597;0.0112282;0.0697974;3.30722;7.45197;10.8402;7.39097;10.7152;-0.0206;0.1808;1750;3750;6500;6250;-0.209614;0.0110623;-0.85;4.03457e-05;0.0707718;116.23;111.867;115.466;163.332;115.407;164.467;8;-1;1;0.75;0.0866717;3.56731;2750.13;3986.55
0.12;1023.12;1018.47;1023.49;1013;2697.66;3819.29;0.000295978;0.070987;0.013704;0.011013;0.0717883;3.33898;7.49147;10.9763;7.02647;9.92734;-0.0206;0.1808;1750;3750;6500;6250;-0.199145;0.0141333;-0.81;0.000295978;0.070987;116.57;111.55;115.842;163.016;115.407;164.467;8;-1;1;0.75;0.0946846;3.70417;2697.66;3819.29
0.16;1027.17;1018.47;1030.15;1013;2644.45;3745.01;0.000716194;0.0712503;0.0132838;0.0107497;0.0741903;3.37778;7.54046;11.1419;6.67046;9.42693;-0.0206;0.1808;1750;3750;6500;6250;-0.19351;0.0178937;-0.79;0.000716194;0.0712503;117.17;111.163;116.46;162.628;115.407;164.467;8;-1;1;0.75;0.101813;3.82393;2644.45;3745.01
0.2;1038.64;1018.47;1047;1013;2327.73;3314.54;0.00116223;0.071596;0.0128378;0.010404;0.0769539;3.42078;7.59231;11.3279;5.57531;7.92794;-0.0206;0.1808;1750;3750;6500;6250;-0.182826;0.0228286;-0.75;0.00116223;0.071596;117.79;110.654;117.116;162.12;115.407;164.467;8;-1;1;0.75;0.108735;3.91534;2327.73;3314.54
0.24;1045.18;1018.47;1056.64;1013;2174.48;3130.38;0.00137233;0.0718771;0.0126277;0.0101229;0.0801169;3.46869;7.64803;11.5372;4.97703;7.1732;-0.0206;0.1808;1750;3750;6500;6250;-0.179683;0.0268436;-0.74;0.00137233;0.0718771;118.09;110.24;117.425;161.707;115.407;164.467;8;-1;1;0.75;0.116491;4.01965;2174.48;3130.38
0.28;1056.67;1018.47;1074.4;1013;1832.96;2650.39;0.00182655;0.0725859;0.0121734;0.00941406;0.0836025;3.51108;7.68067;11.739;3.86067;5.59904;-0.0206;0.1808;1750;3750;6500;6250;-0.173119;0.0369692;-0.72;0.00182655;0.0725859;118.74;109.198;118.093;160.664;115.407;164.467;8;-1;1;0.75;0.123687;3.99858;1832.96;2650.39
0.32;1069.32;1018.47;1091.19;1013;1432.38;2185.73;0.00235418;0.0732395;0.0116458;0.00876054;0.0873331;3.54859;7.69383;11.9333;2.60883;4.1143;-0.0206;0.1808;1750;3750;6500;6250;-0.162043;0.0463025;-0.68;0.00235418;0.0732395;119.48;108.236;118.869;159.703;115.407;164.467;8;-1;1;0.75;0.130235;3.97987;1432.38;2185.73
0.36;1073.8;1018.47;1098.26;1013;1308.03;2054.82;0.00244258;0.0734496;0.0115574;0.00855036;0.0913804;3.59073;7.71214;12.1481;2.17914;3.62209;-0.0206;0.1808;1750;3750;6500;6250;-0.16158;0.0493053;-0.68;0.00244258;0.0734496;119.61;107.927;118.999;159.394;115.407;164.467;8;-1;1;0.75;0.137925;4.07539;1308.03;2054.82
0.4;1083.55;1018.47;1111.24;1013;989.111;1709.77;0.00284517;0.0739807;0.0111548;0.00801933;0.0956376;3.62969;7.71655;12.3591;1.20855;2.53515;-0.0206;0.1808;1750;3750;6500;6250;-0.165138;0.056893;-0.7;0.00284517;0.0739807;120.22;107.147;119.591;158.613;115.407;164.467;8;-1;1;0.75;0.144595;4.07769;989.111;1709.77
0.44;1086.81;1018.47;1115.61;1013;890.141;1662.16;0.00295604;0.0741758;0.011044;0.00782422;0.100138;3.67255;7.72584;12.5869;0.891844;2.32591;-0.0206;0.1808;1750;3750;6500;6250;-0.171762;0.0596828;-0.73;0.00295604;0.0741758;120.41;106.86;119.754;158.326;115.407;164.467;8;-1;1;0.75;0.151892;4.16542;890.141;1662.16
0.48;1091.62;1018.47;1123.03;1013;736.961;1511.05;0.00323761;0.0743044;0.0107624;0.00769558;0.104775;3.72023;7.74517;12.8313;0.430171;1.82834;-0.0206;0.1808;1750;3750;6500;6250;-0.180859;0.0615237;-0.77;0.00323761;0.0743044;120.86;106.671;120.168;158.137;115.407;164.467;8;-1;1;0.75;0.158103;4.26865;736.961;1511.05
0.52;1093.63;1018.47;1128.57;1013;675.149;1420.94;0.00356539;0.0746742;0.0104346;0.00732577;0.10955;3.76672;7.75783;13.0758;0.241826;1.51879;-0.0206;0.1808;1750;3750;6500;6250;-0.184638;0.0668086;-0.79;0.00356539;0.0746742;121.36;106.128;120.65;157.593;115.407;164.467;8;-1;1;0.75;0.164463;4.3013;675.149;1420.94
0.56;1094.12;1018.47;1130.28;1013;673.598;1472.98;0.00366809;0.074526;0.0103319;0.00747399;0.114437;3.82319;7.79537;13.3506;0.230369;1.62257;-0.0206;0.1808;1750;3750;6500;6250;-0.187346;0.0646919;-0.8;0.00366809;0.074526;121.52;106.346;120.801;157.811;115.407;164.467;8;-1;1;0.75;0.170638;4.47256;673.598;1472.98
0.6;1093.93;1018.47;1133.56;1013;706.433;1480.64;0.00409176;0.0743317;0.00990824;0.00766834;0.119275;3.89012;7.86306;13.6531;0.317056;1.59709;-0.0206;0.1808;1750;3750;6500;6250;-0.19488;0.0619179;-0.83;0.00409176;0.0743317;122.17;106.632;121.424;158.097;115.407;164.467;8;-1;1;0.75;0.174906;4.65985;706.433;1480.64
0.64;1093.43;1018.47;1134.5;1013;756.508;1578.36;0.00404555;0.0742692;0.00995445;0.00773079;0.124265;3.964;7.94625;13.9785;0.45025;1.82853;-0.0206;0.1808;1750;3750;6500;6250;-0.199743;0.0610276;-0.85;0.00404555;0.0742692;122.12;106.724;121.356;158.189;115.407;164.467;8;-1;1;0.75;0.181652;4.81363;756.508;1578.36
0.68;1092.14;1018.47;1136.38;1013;838.947;1648.33;0.00445021;0.0743576;0.00954979;0.0076424;0.129237;4.04104;8.03862;14.3123;0.671622;1.97428;-0.0206;0.1808;1750;3750;6500;6250;-0.21124;0.0622951;-0.9;0.00445021;0.0743576;122.76;106.595;121.952;158.059;115.407;164.467;8;-1;1;0.75;0.186421;4.92704;838.947;1648.33
0.72;1090.37;1018.47;1137.55;1013;945.228;1751.05;0.00447545;0.0743227;0.00952455;0.00767727;0.134303;4.12374;8.14436;14.6639;0.954363;2.20895;-0.0206;0.1808;1750;3750;6500;6250;-0.227775;0.0618041;-0.97;0.00447545;0.0743227;122.86;106.647;121.989;158.11;115.407;164.467;8;-1;1;0.75;0.192563;5.07478;945.228;1751.05
0.76;1089.57;1018.47;1137.99;1013;1021.66;1884.15;0.00464822;0.0744331;0.00935178;0.00756689;0.139426;4.20833;8.25395;15.0222;1.14395;2.52321;-0.0206;0.1808;1750;3750;6500;6250;-0.236815;0.0633853;-1.01;0.00464822;0.0744331;123.15;106.485;122.243;157.948;115.407;164.467;8;-1;1;0.75;0.198336;5.18109;1021.66;1884.15
0.8;1087.84;1018.47;1139.55;1013;1130.95;1979.3;0.00500264;0.0747062;0.00899736;0.00729378;0.144547;4.29108;8.35851;15.3754;1.42151;2.72036;-0.0206;0.1808;1750;3750;6500;6250;-0.261644;0.0672998;-1.12;0.00500264;0.0747062;123.77;106.085;122.764;157.546;115.407;164.467;8;-1;1;0.75;0.203438;5.24274;1130.95;1979.3
0.84;1087.32;1018.47;1139.99;1013;1208.04;2122.71;0.00517679;0.0745515;0.00882321;0.00744849;0.149631;4.38122;8.48438;15.748;1.59938;3.04904;-0.0206;0.1808;1750;3750;6500;6250;-0.276231;0.0650969;-1.18;0.00517679;0.0745515;124.08;106.314;123.02;157.774;115.407;164.467;8;-1;1;0.75;0.208102;5.4178;1208.04;2122.71
0.88;1086.65;1018.47;1142.45;1013;1301.26;2203.79;0.00574409;0.0743918;0.00825591;0.00760819;0.154498;4.47874;8.63595;16.1358;1.81795;3.19084;-0.0206;0.1808;1750;3750;6500;6250;-0.309662;0.0628341;-1.32;0.00574409;0.0743918;125.04;106.552;123.854;158.009;115.407;164.467;8;-1;1;0.75;0.210461;5.60021;1301.26;2203.79
0.92;1086.48;1018.47;1145.51;1013;1381.33;2268.02;0.00578641;0.0744302;0.00821359;0.00756977;0.1594;4.57882;8.79375;16.5316;1.99275;3.28061;-0.0206;0.1808;1750;3750;6500;6250;-0.337633;0.0634009;-1.44;0.00578641;0.0744302;125.21;106.498;123.917;157.952;115.407;164.467;8;-1;1;0.75;0.215773;5.72979;1381.33;2268.02
0.96;1086.44;1018.47;1148.21;1013;1463.51;2350.44;0.00587966;0.0743459;0.00812034;0.00765408;0.164285;4.68379;8.96545;16.9405;2.16845;3.41948;-0.0206;0.1808;1750;3750;6500;6250;-0.354443;0.0622075;-1.51;0.00587966;0.0743459;125.41;106.623;124.054;158.076;115.407;164.467;8;-1;1;0.75;0.22047;5.89092;1463.51;2350.44
1;1087.32;1018.47;1152.21;1013;1512.65;2387.05;0.00595266;0.0745767;0.00804734;0.00742326;0.169228;4.78669;9.13006;17.345;2.24506;3.42402;-0.0206;0.1808;1750;3750;6500;6250;-0.393116;0.0655348;-1.68;0.00595266;0.0745767;125.67;106.288;124.161;157.737;115.407;164.467;8;-1;1;0.75;0.226069;5.97008;1512.65;2387.05
1.04;1087.79;1018.47;1155;1013;1582.84;2470.92;0.00610989;0.0744578;0.00789011;0.00754219;0.174102;4.89501;9.31132;17.7629;2.37932;3.56285;-0.0206;0.1808;1750;3750;6500;6250;-0.419517;0.0638561;-1.79;0.00610989;0.0744578;126;106.466;124.392;157.912;115.407;164.467;8;-1;1;0.75;0.230147;6.14063;1582.84;2470.92
1.08;1089.56;1018.47;1160.4;1013;1605.42;2461.31;0.00629919;0.0747276;0.00770081;0.00727243;0.178983;5.00002;9.48323;18.1717;2.37423;3.43174;-0.0206;0.1808;1750;3750;6500;6250;-0.46002;0.0677471;-1.97;0.00629919;0.0747276;126.44;106.075;124.671;157.515;115.407;164.467;8;-1;1;0.75;0.235122;6.20763;1605.42;2461.31
1.12;1092.37;1018.47;1165.46;1013;1586.37;2458.61;0.0063342;0.0750519;0.0076658;0.00694805;0.183941;5.10055;9.64091;18.5701;2.25091;3.3241;-0.0206;0.1808;1750;3750;6500;6250;-0.506836;0.0724294;-2.18;0.0063342;0.0750519;126.68;105.605;124.722;157.038;115.407;164.467;8;-1;1;0.75;0.24096;6.25665;1586.37;2458.61
