0;100;994.125;0.012085;569.931;5;0;70
0.01;100;994.259;0.146606;639.156;5;0;70
0.02;100;994.206;0.0933838;709.357;5;0;70
0.03;100;994.111;-0.00158691;779.833;5;0;70
0.04;100;994.155;0.0424194;849.583;5;0;70
0.05;100;994.252;0.139709;918.999;5;0;70
0.06;100;994.198;0.0848999;989.213;5;0;70
0.07;100;994.194;0.0813599;1059.17;5;0;70
0.08;100;994.228;0.11499;1128.93;5;0;70
0.09;100;994.036;-0.0761108;1199.93;5;0;70
0.1;100;994.096;-0.0169067;1269.65;5;0;70
0.11;100;994.077;-0.0355835;1339.77;5;0;70
0.12;100;994.193;0.0808105;1409.13;5;0;70
0.13;100;994.144;0.0314941;1479.35;5;0;70
0.14;100;994.126;0.0130005;1549.44;5;0;70
0.15;100;994.22;0.1073;1618.89;5;0;70
0.16;100;994.241;0.128601;1688.69;5;0;70
0.17;100;994.275;0.162598;1758.41;5;0;70
0.18;100;994.237;0.124207;1828.52;5;0;70
0.19;100;994.327;0.214111;1897.92;5;0;70
0.2;100;994.27;0.15741;1968.09;5;0;70
0.21;100;994.213;0.0999146;2038.31;5;0;70
0.22;100;994.115;0.00256348;2108.79;5;0;70
0.23;100;994.153;0.0404053;2178.57;5;0;70
0.24;100;994.347;0.234375;2247.44;5;0;70
0.25;100;994.234;0.120911;2317.92;5;0;70
0.26;100;994.229;0.116882;2387.86;5;0;70
0.27;100;994.263;0.150696;2457.59;5;0;70
0.28;100;994.18;0.0675049;2527.96;5;0;70
0.29;100;994.226;0.11322;2597.65;5;0;70
0.3;100;994.197;0.0847168;2667.73;5;0;70
0.31;100;994.328;0.215088;2736.93;5;0;70
0.32;100;994.388;0.274902;2806.44;5;0;70
0.33;100;995.349;1.2359;2870.77;5;0;70
0.34;100;996.281;2.16809;2934.59;5;0;70
0.35;100;996.542;2.4295;3001.58;5;0;70
0.36;100;998.061;3.94812;3061.22;5;0;70
0.37;100;998.326;4.21387;3126.95;5;0;70
0.38;100;998.913;4.80017;3190.65;5;0;70
0.39;100;1001.52;7.40839;3242.43;5;0;70
0.4;100;1002.22;8.11072;3303.24;5;0;70
0.41;100;1004.31;10.1979;3355.66;5;0;70
0.42;100;1005.99;11.876;3408.96;5;0;70
0.43;100;1006.69;12.5786;3466.64;5;0;70
0.44;100;1008.83;14.7135;3515.67;5;0;70
0.45;100;1009.77;15.6566;3569.99;5;0;70
0.46;100;1012.32;18.2072;3614.49;5;0;70
0.47;100;1015.17;21.0612;3655.48;5;0;70
0.48;100;1015.67;21.5615;3707.89;5;0;70
0.49;100;1018.43;24.3206;3747.07;5;0;70
0.5;100;1020.8;26.6917;3786.53;5;0;70
0.51;100;1022.3;28.1865;3829.32;5;0;70
0.52;100;1024.7;30.5856;3865.92;5;0;70
0.53;100;1027.52;33.4081;3898.42;5;0;70
0.54;100;1029.29;35.1743;3934.97;5;0;70
0.55;100;1031.56;37.4516;3967.36;5;0;70
0.56;100;1034.08;39.9711;3996.79;5;0;70
0.57;100;1036.75;42.6354;4023.62;5;0;70
0.58;100;1039.65;45.5342;4047.25;5;0;70
0.59;100;1042.06;47.9456;4071.63;5;0;70
0.6;100;1044.38;50.267;4094.84;5;0;70
0.61;100;1046.63;52.522;4096;5;0;70
0.62;100;1048.98;54.8631;4096;5;0;70
0.63;100;1051.28;57.1664;4096;5;0;70
0.64;100;1052.95;58.8333;4096;5;0;70
0.65;100;1055.62;61.5087;4096;5;0;70
0.66;100;1059.26;65.1498;4096;5;0;70
0.67;100;1060.81;66.6955;4096;5;0;70
0.68;100;1062.27;68.1547;4096;5;0;70
0.69;100;1065.6;71.491;4096;5;0;70
0.7;100;1067.32;73.2119;4096;5;0;70
0.71;100;1069.7;75.5912;4096;5;0;70
0.72;100;1071.76;77.6492;4096;5;0;70
0.73;100;1072.9;78.7851;4096;5;0;70
0.74;100;1075.59;81.4788;4096;5;0;70
0.75;100;1077.07;82.9557;4096;5;0;70
0.76;100;1079.34;85.2313;4096;5;0;70
0.77;100;1081.12;87.011;4096;5;0;70
0.78;100;1082.28;88.1651;4096;5;0;70
0.79;100;1084.26;90.1489;4096;5;0;70
0.8;100;1084.82;90.7108;4096;5;0;70
0.81;100;1086.87;92.7589;4096;5;0;70
0.82;100;1088.34;94.2272;4096;5;0;70
0.83;100;1089.15;95.0381;4096;5;0;70
0.839999;100;1090.99;96.8732;4096;5;0;70
0.849999;100;1091.47;97.3552;4096;5;0;70
0.859999;100;1092.15;98.0414;4096;5;0;70
0.869999;100;1093.34;99.2233;4096;5;0;70
0.879999;100;1093;98.8853;4096;5;0;70
0.889999;100;1094.7;100.583;4096;5;0;70
0.899999;100;1095.02;100.906;4096;5;0;70
0.909999;100;1095.55;101.435;4096;5;0;70
0.919999;100;1096.79;102.676;4096;5;0;70
0.929999;100;1096.39;102.281;4096;5;0;70
0.939999;100;1097.24;103.129;4096;5;0;70
0.949999;100;1097.33;103.221;4096;5;0;70
0.959999;100;1097.19;103.082;4096;5;0;70
0.969999;100;1098.48;104.368;4096;5;0;70
0.979999;100;1098.1;103.983;4096;5;0;70
0.989999;100;1098.88;104.763;4096;5;0;70
0.999999;100;1099.26;105.147;4096;5;0;70
1.01;100;1098.86;104.744;4096;5;0;70
1.02;100;1099.73;105.622;4096;5;0;70
1.03;100;1098.85;104.733;4096;5;0;70
