0;30;993.852;0.0789185;1502.04;50;0;20
0.01;30;993.957;0.18396;1502.75;50;0;20
0.02;30;993.937;0.164001;1509.71;50;0;20
0.03;30;993.883;0.109619;1518.41;50;0;20
0.04;30;993.838;0.0648193;1526.64;50;0;20
0.05;30;993.946;0.173279;1527.18;50;0;20
0.06;30;993.965;0.191711;1532.22;50;0;20
0.07;30;993.921;0.14801;1540.38;50;0;20
0.08;30;993.859;0.0855103;1549.48;50;0;20
0.09;30;993.939;0.165588;1551.45;50;0;20
0.1;30;993.955;0.182312;1556.57;50;0;20
0.11;30;993.973;0.199768;1561.66;50;0;20
0.12;30;993.855;0.0820923;1573.53;50;0;20
0.13;30;993.766;-0.00671387;1583.97;50;0;20
0.14;30;993.933;0.159912;1581.61;50;0;20
0.15;30;993.965;0.192017;1585.96;50;0;20
0.16;30;993.873;0.0999146;1596.55;50;0;20
0.17;30;993.926;0.152893;1599.87;50;0;20
0.18;30;993.86;0.0869141;1609.15;50;0;20
0.19;30;994.036;0.263306;1606.28;50;0;20
0.2;30;993.949;0.175598;1616.63;50;0;20
0.21;30;994.046;0.272583;1617.73;50;0;20
0.22;30;993.972;0.199219;1627.35;50;0;20
0.23;30;994.006;0.232971;1631.62;50;0;20
0.24;30;993.959;0.185791;1639.94;50;0;20
0.25;30;994.199;0.425781;1633.86;50;0;20
0.26;30;994.913;1.14001;1603.92;50;0;20
0.27;30;996.456;2.68341;1532.21;50;0;20
0.28;30;997.761;3.98779;1472.19;50;0;20
0.29;30;998.836;5.06287;1423.43;50;0;20
0.3;30;1000.87;7.10156;1326.07;50;0;20
0.31;30;1001.91;8.1369;1278.68;50;0;20
0.32;30;1002.83;9.0545;1236.99;50;0;20
0.33;30;1004.8;11.031;1141.96;50;0;20
0.34;30;1005.13;11.3527;1129.6;50;0;20
0.35;30;1006.45;12.6783;1066.79;50;0;20
0.36;30;1007.94;14.1656;995.588;50;0;20
0.37;30;1007.91;14.1359;1000.25;50;0;20
0.38;30;1009.44;15.6706;926.376;50;0;20
0.39;30;1010.43;16.6606;879.545;50;0;20
0.4;30;1010.66;16.891;870.646;50;0;20
0.41;30;1012.14;18.3675;799.147;50;0;20
0.42;30;1012.8;19.0264;768.398;50;0;20
0.43;30;1012.88;19.102;766.797;50;0;20
0.44;30;1014.23;20.4591;700.849;50;0;20
0.45;30;1014.39;20.612;695.082;50;0;20
0.46;30;1015.01;21.2396;665.456;50;0;20
0.47;30;1016.19;22.417;608.101;50;0;20
0.48;30;1016.13;22.3535;612.804;50;0;20
0.49;30;1016.22;22.4512;609.431;50;0;20
0.5;30;1016.84;23.0622;580.268;50;0;20
0.51;30;1016.94;23.1627;576.609;50;0;20
0.52;30;1016.98;23.2097;575.617;50;0;20
0.53;30;1016.28;22.5117;612.015;50;0;20
0.54;30;1015.15;21.3748;670.585;50;0;20
0.55;30;1015.35;21.5796;662.03;50;0;20
0.56;30;1014.57;20.8017;702.765;50;0;20
0.57;30;1013.59;19.8205;753.861;50;0;20
0.58;30;1013.01;19.2362;785.228;50;0;20
0.59;30;1012.63;18.8524;806.647;50;0;20
0.6;30;1010.26;16.4853;927.706;50;0;20
0.61;30;1010.29;16.515;928.917;50;0;20
0.62;30;1009.18;15.4074;987.216;50;0;20
0.63;30;1007.78;14.0051;1060.53;50;0;20
0.64;30;1007.41;13.635;1082.31;50;0;20
0.65;30;1006.2;12.4276;1146.19;50;0;20
0.66;30;1005.07;11.2957;1206.53;50;0;20
0.67;30;1004.59;10.8213;1234.08;50;0;20
0.68;30;1003.65;9.87262;1285.54;50;0;20
0.69;30;1003.01;9.23267;1321.69;50;0;20
0.7;30;1002.2;8.42218;1366.53;50;0;20
0.71;30;1001.7;7.93121;1395.5;50;0;20
0.72;30;1001.72;7.94391;1399.27;50;0;20
0.73;30;1001.23;7.4538;1428.29;50;0;20
0.74;30;1001.19;7.41309;1434.84;50;0;20
0.75;30;1000.81;7.04138;1458.02;50;0;20
0.76;30;1001.71;7.93958;1417.52;50;0;20
0.77;30;1001.18;7.4104;1448.5;50;0;20
0.78;30;1002.27;8.4989;1398.37;50;0;20
0.79;30;1001.69;7.91449;1432.01;50;0;20
0.8;30;1002.62;8.85168;1389.38;50;0;20
0.81;30;1003.89;10.1161;1330.14;50;0;20
