0;1024.6;-1.8609;1022.74;682.667;2.2325;2.26907
0.01;1024.6;-1.88861;1022.71;682.667;2.1848;2.26907
0.02;1024.6;-1.85553;1022.75;682.667;2.2363;2.26907
0.03;1024.6;-1.90161;1022.7;682.667;2.2115;2.26907
0.04;1024.6;-0.869442;1023.73;682.667;2.3724;2.26907
0.05;1024.6;-0.715694;1023.89;682.667;2.2278;2.26907
0.06;1024.6;0.431645;1025.04;682.667;2.0189;2.26907
0.07;1024.6;1.8982;1026.5;682.667;2.1364;2.26907
0.08;1024.6;1.64612;1026.25;682.667;2.1571;2.26907
0.09;1024.6;3.01404;1027.62;682.667;2.8052;2.26907
0.1;1024.6;4.35462;1028.96;682.667;2.7782;2.26907
0.11;1024.6;6.79993;1031.4;682.667;2.5797;2.26907
0.12;1024.6;7.37354;1031.98;682.667;1.9917;2.26907
0.13;1024.6;9.24463;1033.85;682.667;2.2539;2.26907
0.14;1024.6;8.73084;1033.33;682.667;2.3638;2.26907
0.15;1024.6;9.60364;1034.21;682.667;3.4026;2.26907
0.16;1024.6;9.19715;1033.8;682.667;3.4171;2.26907
0.17;1024.6;11.8435;1036.45;682.667;3.4325;2.26907
0.18;1024.6;12.9371;1037.54;682.667;2.8504;2.26907
0.19;1024.6;13.9448;1038.55;682.667;2.4243;2.26907
0.2;1024.6;13.947;1038.55;682.667;2.586;2.26907
0.21;1024.6;14.3737;1038.98;682.667;3.5571;2.26907
0.22;1024.6;14.1585;1038.76;682.667;4.1898;2.26907
0.23;1024.6;14.4542;1039.06;682.667;3.9268;2.26907
0.24;1024.6;16.7246;1041.33;682.667;3.56;2.26907
0.25;1024.6;17.276;1041.88;682.667;3.6503;2.26907
0.26;1024.6;18.7452;1043.35;682.667;3.5086;2.26907
0.27;1024.6;18.2494;1042.85;682.667;3.9718;2.26907
0.28;1024.6;17.969;1042.57;682.667;4.1865;2.26907
0.29;1024.6;18.811;1043.41;682.667;4.4197;2.26907
0.3;1024.6;19.2883;1043.89;682.667;3.8936;2.26907
0.31;1024.6;21.3401;1045.94;682.667;3.6379;2.26907
0.32;1024.6;21.3514;1045.95;682.667;3.8933;2.26907
0.33;1024.6;22.1886;1046.79;682.667;4.4936;2.26907
