0;1018.46;1018.26;1012.93;1012.86;3755.95;2618.85;-0.000589049;0.0702169;-0.013411;0.0117831;-0.0668948;3.28319;10.7033;7.45595;10.6833;7.44895;-0.0206;0.1808;1750;3750;6500;6250;-0.241094;0.00314665;-0.97;-0.000589049;0.0702169;116.52;112.686;115.649;164.149;116.515;164.468;8;-1;1;0.75;-0.0668948;3.28319;3755.95;2618.85
0.04;1018.46;1018.26;1010.38;1012.86;3885.97;2792.49;-0.000437372;0.0702929;-0.0135626;0.0117071;-0.0676514;3.29776;10.7619;7.47788;10.7419;7.72588;-0.0206;0.1808;1750;3750;6500;6250;-0.248281;0.00423545;-1;-0.000437372;0.0702929;116.77;112.575;115.872;164.038;116.515;164.468;8;-1;1;0.75;-0.0763527;3.46531;3885.97;2792.49
0.08;1019.42;1018.26;1012.14;1012.86;4003.61;2827.78;-0.000492464;0.0702513;-0.0135075;0.0117487;-0.0690187;3.32833;10.8797;7.52924;10.7637;7.60124;-0.0206;0.1808;1750;3750;6500;6250;-0.245944;0.0036403;-0.99;-0.000492464;0.0702513;116.68;112.636;115.791;164.099;116.515;164.468;8;-1;1;0.75;-0.0847425;3.67994;4003.61;2827.78
0.12;1027.03;1018.26;1017.97;1012.86;3903.79;2728.61;-0.00106089;0.0702709;-0.0129391;0.0117291;-0.0707504;3.37228;11.0432;7.60876;10.1662;7.09776;-0.0206;0.1808;1750;3750;6500;6250;-0.255809;0.00392454;-1.03;-0.00106089;0.0702709;115.88;112.608;114.955;164.07;116.515;164.468;8;-1;1;0.75;-0.0906654;3.87772;3903.79;2728.61
0.16;1033.84;1018.26;1022.05;1012.86;3840.15;2691.86;-0.00122271;0.0703744;-0.0127773;0.0116256;-0.0729573;3.42663;11.2471;7.70549;9.68911;6.78649;-0.0206;0.1808;1750;3750;6500;6250;-0.260392;0.00540553;-1.05;-0.00122271;0.0703744;115.66;112.456;114.717;163.918;116.515;164.468;8;-1;1;0.75;-0.0983364;4.05162;3840.15;2691.86
0.2;1050.13;1018.26;1021.36;1012.86;3429.14;2804.88;-0.00193117;0.0714459;-0.0120688;0.0105541;-0.0754896;3.46868;11.4249;7.76031;8.23786;6.91031;-0.0206;0.1808;1750;3750;6500;6250;-0.276026;0.0207219;-1.13;-0.00193117;0.0714459;114.69;110.881;113.675;162.342;116.515;164.468;8;-1;1;0.75;-0.104611;3.95224;3429.14;2804.88
0.24;1059.35;1018.26;1031.1;1012.86;3250.52;2546.97;-0.00258189;0.0721061;-0.0114181;0.00989386;-0.0782674;3.50721;11.5988;7.79945;7.48984;5.97545;-0.0206;0.1808;1750;3750;6500;6250;-0.280759;0.030158;-1.16;-0.00258189;0.0721061;113.76;109.911;112.718;161.371;116.515;164.468;8;-1;1;0.75;-0.110212;3.95033;3250.52;2546.97
0.28;1077.37;1018.26;1047.09;1012.86;2755.82;2058.24;-0.00331214;0.0725904;-0.0106879;0.00940955;-0.0811915;3.54547;11.7756;7.83428;5.86461;4.41128;-0.0206;0.1808;1750;3750;6500;6250;-0.293309;0.0370848;-1.22;-0.00331214;0.0725904;112.74;109.2;111.644;160.659;116.515;164.468;8;-1;1;0.75;-0.114818;3.98543;2755.82;2058.24
0.32;1097.22;1018.26;1061.11;1012.86;2173.51;1614.64;-0.00416478;0.0733732;-0.00983522;0.00862682;-0.0842014;3.57614;11.9335;7.84605;4.03749;3.02105;-0.0206;0.1808;1750;3750;6500;6250;-0.304449;0.0482755;-1.28;-0.00416478;0.0733732;111.54;108.05;110.39;159.508;116.515;164.468;8;-1;1;0.75;-0.118816;3.92889;2173.51;1614.64
0.36;1103.79;1018.26;1067.5;1012.86;2052.84;1437.04;-0.00460539;0.073212;-0.00939461;0.00878805;-0.0872979;3.6199;12.1297;7.8919;3.57666;2.4279;-0.0206;0.1808;1750;3750;6500;6250;-0.309886;0.0459748;-1.3;-0.00460539;0.073212;110.91;108.287;109.742;159.745;116.515;164.468;8;-1;1;0.75;-0.122908;4.1231;2052.84;1437.04
0.4;1120.03;1018.26;1077.12;1012.86;1588.52;1138.85;-0.00507182;0.0735956;-0.00892818;0.00840444;-0.0905116;3.6637;12.3288;7.93502;2.15179;1.50902;-0.0206;0.1808;1750;3750;6500;6250;-0.317754;0.051461;-1.34;-0.00507182;0.0735956;110.26;107.724;109.056;159.181;116.515;164.468;8;-1;1;0.75;-0.12747;4.16737;1588.52;1138.85
0.44;1125.45;1018.26;1080.67;1012.86;1493.02;1044.68;-0.00528873;0.0738888;-0.00871127;0.00811122;-0.0939007;3.70906;12.5365;7.97821;1.8175;1.19721;-0.0206;0.1808;1750;3750;6500;6250;-0.318854;0.0556517;-1.35;-0.00528873;0.0738888;109.95;107.293;108.737;158.75;116.515;164.468;8;-1;1;0.75;-0.132875;4.23073;1493.02;1044.68
0.48;1135.25;1018.26;1085.77;1012.86;1239.21;891.789;-0.00588574;0.0742738;-0.00811426;0.00772618;-0.0972972;3.75343;12.7416;8.01847;1.04263;0.727465;-0.0206;0.1808;1750;3750;6500;6250;-0.3219;0.0611557;-1.37;-0.00588574;0.0742738;109.09;106.727;107.859;158.183;116.515;164.468;8;-1;1;0.75;-0.136357;4.26364;1239.21;891.789
0.52;1141.53;1018.26;1088.35;1012.86;1100.87;822.085;-0.00637534;0.0746177;-0.00762466;0.00738231;-0.100708;3.7973;12.9458;8.05701;0.618757;0.508013;-0.0206;0.1808;1750;3750;6500;6250;-0.320416;0.0660686;-1.37;-0.00637534;0.0746177;108.37;106.222;107.139;157.678;116.515;164.468;8;-1;1;0.75;-0.139933;4.30187;1100.87;822.085
0.56;1143.47;1018.26;1088.86;1012.86;1105.96;817.142;-0.00677113;0.0751651;-0.00722887;0.00683486;-0.104175;3.83574;13.1362;8.07916;0.615218;0.479158;-0.0206;0.1808;1750;3750;6500;6250;-0.31344;0.0738871;-1.35;-0.00677113;0.0751651;107.77;105.416;106.557;156.873;116.515;164.468;8;-1;1;0.75;-0.14405;4.27779;1105.96;817.142
