0;30;993.97;0.13678;2239.74;75;0;0
0.01;30;993.859;0.0259399;2248.05;75;0;0
0.02;30;993.946;0.112793;2241.54;75;0;0
0.03;30;993.978;0.144592;2239.16;75;0;0
0.04;30;993.977;0.143494;2239.24;75;0;0
0.05;30;993.948;0.114685;2241.4;75;0;0
0.06;30;993.898;0.0645752;2245.16;75;0;0
0.07;30;994.065;0.232178;2232.59;75;0;0
0.08;30;993.974;0.140991;2239.43;75;0;0
0.09;30;993.934;0.100464;2242.47;75;0;0
0.1;30;994.026;0.193054;2235.52;75;0;0
0.11;30;994.035;0.201599;2234.88;75;0;0
0.12;30;993.964;0.130859;2240.19;75;0;0
0.13;30;993.96;0.126892;2240.48;75;0;0
0.14;30;994.041;0.207947;2234.4;75;0;0
0.15;30;994.041;0.208069;2234.39;75;0;0
0.16;30;993.948;0.115295;2241.35;75;0;0
0.17;30;994.067;0.233765;2232.47;75;0;0
0.18;30;994.004;0.170959;2237.18;75;0;0
0.19;30;994.042;0.208679;2234.35;75;0;0
0.2;30;993.985;0.151855;2238.61;75;0;0
0.21;30;994.05;0.216675;2233.75;75;0;0
0.22;30;994.024;0.191284;2235.65;75;0;0
0.23;30;993.965;0.131775;2240.12;75;0;0
0.24;30;993.905;0.0720825;2244.59;75;0;0
0.25;30;993.795;-0.038147;2252.86;75;0;0
0.26;30;993.997;0.16394;2237.7;75;0;0
0.27;30;993.938;0.104553;2242.16;75;0;0
0.28;30;994.503;0.669495;2199.79;75;0;0
0.29;30;996.932;3.09888;2017.58;75;0;0
0.3;30;1000.3;6.47095;1764.68;75;0;0
0.31;30;1001.84;8.00439;1649.67;75;0;0
0.32;30;1004.57;10.7397;1444.52;75;0;0
0.33;30;1008.42;14.5887;1155.85;75;0;0
0.34;30;1008.99;15.1534;1113.49;75;0;0
0.35;30;1013.08;19.2502;806.232;75;0;0
0.36;30;1014.56;20.7245;695.663;75;0;0
0.37;30;1017.44;23.6023;479.828;75;0;0
0.38;30;1018.53;24.6944;397.92;75;0;0
0.39;30;1021.88;28.0474;146.448;75;0;0
0.4;30;1021.12;27.2895;203.288;75;0;0
0.41;30;1025.13;31.2986;0;75;0;0
0.42;30;1024.98;31.1501;0;75;0;0
0.43;30;1027.18;33.3423;0;75;0;0
0.44;30;1028.38;34.5472;0;75;0;0
0.45;30;1029.61;35.7792;0;75;0;0
0.46;30;1030.73;36.8961;0;75;0;0
0.47;30;1032.23;38.3921;0;75;0;0
0.48;30;1033.01;39.1802;0;75;0;0
0.49;30;1033;39.1627;0;75;0;0
0.5;30;1034.92;41.0862;0;75;0;0
0.51;30;1035.17;41.3325;0;75;0;0
0.52;30;1035.46;41.6268;0;75;0;0
0.53;30;1037.11;43.2805;0;75;0;0
0.54;30;1035.94;42.1117;0;75;0;0
0.55;30;1034.31;40.4731;0;75;0;0
0.56;30;1033.9;40.0671;0;75;0;0
0.57;30;1030.28;36.4518;0;75;0;0
0.58;30;1029.22;35.3857;0;75;0;0
0.59;30;1026.41;32.5785;0;75;0;0
0.6;30;1023.97;30.1371;0;75;0;0
0.61;30;1021.44;27.6106;179.205;75;0;0
0.62;30;1019.3;25.4673;339.954;75;0;0
0.63;30;1017.42;23.5859;481.059;75;0;0
0.64;30;1015.59;21.7594;618.045;75;0;0
0.65;30;1013.82;19.9905;750.714;75;0;0
0.66;30;1012.24;18.4109;869.179;75;0;0
0.67;30;1010.77;16.9399;979.504;75;0;0
0.68;30;1009.45;15.6167;1078.75;75;0;0
0.69;30;1008.01;14.1781;1186.64;75;0;0
0.7;30;1006.94;13.1064;1267.02;75;0;0
0.71;30;1005.98;12.1496;1338.78;75;0;0
0.72;30;1004.94;11.1075;1416.93;75;0;0
0.73;30;1003.94;10.1075;1491.93;75;0;0
0.74;30;1003.23;9.39655;1545.26;75;0;0
0.75;30;1002.32;8.49017;1613.24;75;0;0
0.76;30;1001.53;7.69574;1672.82;75;0;0
0.77;30;1000.94;7.10748;1716.94;75;0;0
0.78;30;1000.26;6.42285;1768.29;75;0;0
0.79;30;999.717;5.88428;1808.68;75;0;0
0.8;30;998.968;5.13507;1864.87;75;0;0
0.81;30;998.583;4.75006;1893.75;75;0;0
0.82;30;998.102;4.26898;1929.83;75;0;0
0.83;30;997.796;3.96259;1952.81;75;0;0
0.839999;30;999.113;5.28009;1853.99;75;0;0
0.849999;30;998.267;4.43414;1917.44;75;0;0
0.859999;30;999.758;5.92438;1805.67;75;0;0
0.869999;30;1000.91;7.07806;1719.15;75;0;0
0.879999;30;1000.53;6.69958;1747.53;75;0;0
0.889999;30;1002.39;8.55798;1608.15;75;0;0
