0;1008.5;-1008.5;0;2048
0.01;1008.5;0.03;1008.53;2048
0.02;1008.5;0.11;1008.61;2048
0.03;1008.5;0.04;1008.54;2048
0.04;1008.5;2.16;1010.66;2048
0.05;1008.5;70.72;1079.22;2048
0.06;1008.5;104.65;1113.15;2048
0.07;1008.5;183.82;1192.32;2048
0.08;1008.5;183.82;1192.32;2048
0.09;1008.5;337.18;1345.68;2048
0.1;1008.5;360.51;1369.01;2048
0.11;1008.5;391.25;1399.75;2048
0.12;1008.5;457.67;1466.17;2048
0.13;1008.5;495.35;1503.85;2048
0.14;1008.5;498.89;1507.39;2048
0.15;1008.5;503.11;1511.61;2048
0.16;1008.5;549.56;1558.06;2048
0.17;1008.5;571.32;1579.82;2048
0.18;1008.5;568.51;1577.01;2048
0.19;1008.5;572.19;1580.69;2048
0.2;1008.5;606.08;1614.58;2048
0.21;1008.5;609.95;1618.45;2048
0.22;1008.5;615.21;1623.71;2048
0.23;1008.5;641.38;1649.88;2048
0.24;1008.5;638.71;1647.21;2048
0.25;1008.5;621.44;1629.94;2048
0.26;1008.5;643.14;1651.64;2048
0.27;1008.5;667.22;1675.72;2048
0.28;1008.5;654.69;1663.19;2048
0.29;1008.5;640.05;1648.55;2048
0.3;1008.5;661.73;1670.23;2048
0.31;1008.5;686.18;1694.68;2048
0.32;1008.5;688.37;1696.87;2048
0.33;1008.5;657.76;1666.26;2048
0.34;1008.5;672.84;1681.34;2048
0.35;1008.5;695.1;1703.6;2048
0.36;1008.5;706.21;1714.71;2048
0.37;1008.5;684.95;1693.45;2048
0.38;1008.5;681.33;1689.83;2048
0.39;1008.5;697.79;1706.29;2048
0.4;1008.5;709.31;1717.81;2048
0.41;1008.5;712.54;1721.04;2048
0.42;1008.5;709.11;1717.61;2048
0.43;1008.5;697.28;1705.78;2048
0.44;1008.5;707.84;1716.34;2048
0.45;1008.5;717.35;1725.85;2048
0.46;1008.5;720.79;1729.29;2048
0.47;1008.5;696.54;1705.04;2048
0.48;1008.5;696.54;1705.04;2048
0.49;1008.5;717.6;1726.1;2048
0.5;1008.5;712.94;1721.44;2048
0.51;1008.5;699.11;1707.61;2048
0.52;1008.5;708.17;1716.67;2048
0.53;1008.5;719.93;1728.43;2048
0.54;1008.5;717.39;1725.89;2048
0.55;1008.5;698.48;1706.98;2048
0.56;1008.5;709.19;1717.69;2048
0.57;1008.5;724.01;1732.51;2048
0.58;1008.5;730.94;1739.44;2048
0.59;1008.5;702.2;1710.7;2048
0.6;1008.5;702.2;1710.7;2048
0.61;1008.5;719.84;1728.34;2048
0.62;1008.5;739.01;1747.51;2048
0.63;1008.5;701.91;1710.41;2048
0.64;1008.5;713.62;1722.12;2048
0.65;1008.5;735.33;1743.83;2048
0.66;1008.5;739.45;1747.95;2048
0.67;1008.5;698.53;1707.03;2048
0.68;1008.5;707.65;1716.15;2048
0.69;1008.5;727.01;1735.51;2048
0.7;1008.5;735.56;1744.06;2048
0.71;1008.5;726.13;1734.63;2048
0.72;1008.5;723.59;1732.09;2048
0.73;1008.5;718.75;1727.25;2048
0.74;1008.5;727.33;1735.83;2048
0.75;1008.5;739.25;1747.75;2048
0.76;1008.5;738.37;1746.87;2048
0.77;1008.5;711.06;1719.56;2048
0.78;1008.5;719.59;1728.09;2048
0.79;1008.5;732.3;1740.8;2048
0.8;1008.5;744.99;1753.49;2048
0.81;1008.5;720.83;1729.33;2048
0.82;1008.5;712.01;1720.51;2048
0.83;1008.5;723.59;1732.09;2048
0.839999;1008.5;744.02;1752.52;2048
0.849999;1008.5;741.04;1749.54;2048
0.859999;1008.5;741.04;1749.54;2048
0.869999;1008.5;718.7;1727.2;2048
0.879999;1008.5;739.78;1748.28;2048
0.889999;1008.5;743.59;1752.09;2048
0.899999;1008.5;702.44;1710.94;2048
0.909999;1008.5;711.57;1720.07;2048
0.919999;1008.5;730.61;1739.11;2048
0.929999;1008.5;739.05;1747.55;2048
0.939999;1008.5;727.11;1735.61;2048
0.949999;1008.5;724.37;1732.87;2048
0.959999;1008.5;722.12;1730.62;2048
0.969999;1008.5;729.69;1738.19;2048
0.979999;1008.5;729.69;1738.19;2048
0.989999;1008.5;740.33;1748.83;2048
0.999999;1008.5;722.36;1730.86;2048
1.01;1008.5;735.42;1743.92;2048
1.02;1008.5;745.84;1754.34;2048
1.03;1008.5;720.39;1728.89;2048
1.04;1008.5;715.02;1723.52;2048
1.05;1008.5;725.79;1734.29;2048
1.06;1008.5;746.23;1754.73;2048
1.07;1008.5;742.91;1751.41;2048
1.08;1008.5;707.68;1716.18;2048
1.09;1008.5;718;1726.5;2048
1.1;1008.5;739.05;1747.55;2048
1.11;1008.5;744.69;1753.19;2048
1.12;1008.5;706.9;1715.4;2048
1.13;1008.5;712.03;1720.53;2048
1.14;1008.5;729.2;1737.7;2048
1.15;1008.5;737.95;1746.45;2048
1.16;1008.5;735.83;1744.33;2048
1.17;1008.5;730.38;1738.88;2048
1.18;1008.5;720.9;1729.4;2048
1.19;1008.5;729.5;1738;2048
1.2;1008.5;741.23;1749.73;2048
1.21;1008.5;743.89;1752.39;2048
1.22;1008.5;713.35;1721.85;2048
1.23;1008.5;721.37;1729.87;2048
1.24;1008.5;721.37;1729.87;2048
1.25;1008.5;747.63;1756.13;2048
1.26;1008.5;722.23;1730.73;2048
1.27;1008.5;715.95;1724.45;2048
1.28;1008.5;727.49;1735.99;2048
1.29;1008.5;747.55;1756.05;2048
1.3;1008.5;743.56;1752.06;2048
1.31;1008.5;709.09;1717.59;2048
1.32;1008.5;719.4;1727.9;2048
1.33;1008.5;740.2;1748.7;2048
1.34;1008.5;746.18;1754.68;2048
1.35;1008.5;706.93;1715.43;2048
1.36;1008.5;713.01;1721.51;2048
1.37;1008.5;730.71;1739.21;2048
1.38;1008.5;739.49;1747.99;2048
1.39;1008.5;732.75;1741.25;2048
1.4;1008.5;721.82;1730.32;2048
1.41;1008.5;731.13;1739.63;2048
1.42;1008.5;742.86;1751.36;2048
1.43;1008.5;741.8;1750.3;2048
1.44;1008.5;714.67;1723.17;2048
1.45;1008.5;723.45;1731.95;2048
1.46;1008.5;735.67;1744.17;2048
1.47;1008.5;746.74;1755.24;2048
1.48;1008.5;724.52;1733.02;2048
1.49;1008.5;716.16;1724.66;2048
1.5;1008.5;727.19;1735.69;2048
1.51;1008.5;747.08;1755.58;2048
1.52;1008.5;745.55;1754.05;2048
1.53;1008.5;709.23;1717.73;2048
1.54;1008.5;719.22;1727.72;2048
1.55;1008.5;739.57;1748.07;2048
1.56;1008.5;746.03;1754.53;2048
1.57;1008.5;710.38;1718.88;2048
1.58;1008.5;714.17;1722.67;2048
1.59;1008.5;730.02;1738.52;2048
1.6;1008.5;738.81;1747.31;2048
1.61;1008.5;739.59;1748.09;2048
1.62;1008.5;734.19;1742.69;2048
1.63;1008.5;721.08;1729.58;2048
1.64;1008.5;730.19;1738.69;2048
1.65;1008.5;730.19;1738.69;2048
1.66;1008.5;743.01;1751.51;2048
1.67;1008.5;716.28;1724.78;2048
1.68;1008.5;724.29;1732.79;2048
1.69;1008.5;736.6;1745.1;2048
1.7;1008.5;749.72;1758.22;2048
1.71;1008.5;729.27;1737.77;2048
1.72;1008.5;717.14;1725.64;2048
1.73;1008.5;727.74;1736.24;2048
1.74;1008.5;747.39;1755.89;2048
1.75;1008.5;746.25;1754.75;2048
1.76;1008.5;709.4;1717.9;2048
1.77;1008.5;719.32;1727.82;2048
1.78;1008.5;746.38;1754.88;2048
1.79;1008.5;746.38;1754.88;2048
1.8;1008.5;715.37;1723.87;2048
1.81;1008.5;729.66;1738.16;2048
1.82;1008.5;738.43;1746.93;2048
1.83;1008.5;740.6;1749.1;2048
1.84;1008.5;736.31;1744.81;2048
1.85;1008.5;721.2;1729.7;2048
1.86;1008.5;730.11;1738.61;2048
1.87;1008.5;742.53;1751.03;2048
1.88;1008.5;745.63;1754.13;2048
1.89;1008.5;714.48;1722.98;2048
1.9;1008.5;722.12;1730.62;2048
1.91;1008.5;734.08;1742.58;2048
1.92;1008.5;749.58;1758.08;2048
1.93;1008.5;735.56;1744.06;2048
1.94;1008.5;715.02;1723.52;2048
1.95;1008.5;725.87;1734.37;2048
1.96;1008.5;746.34;1754.84;2048
1.97;1008.5;747.39;1755.89;2048
1.98;1008.5;708.05;1716.55;2048
1.99;1008.5;718.22;1726.72;2048
2;1008.5;737.86;1746.36;2048
