0;;1443.62;-2.56177;1441.06;;2730.67
0.01;;1443.62;-4.82166;1438.8;;2730.67
0.02;;1443.62;-413.785;1029.84;;2730.67
0.03;;1443.62;-413.795;1029.83;;2730.67
0.04;;1443.62;-413.936;1029.69;;2730.67
0.05;;1443.62;-413.759;1029.86;;2730.67
0.06;;1443.62;-413.844;1029.78;;2730.67
0.07;;1443.62;-413.841;1029.78;;2730.67
0.08;;1443.62;-413.814;1029.81;;2730.67
0.09;;1443.62;-413.855;1029.77;;2730.67
0.1;;1443.62;-413.801;1029.82;;2730.67
0.11;;1443.62;-413.643;1029.98;;2730.67
0.12;;1443.62;-413.819;1029.8;;2730.67
0.13;;1443.62;-413.857;1029.76;;2730.67
0.14;;1443.62;-413.771;1029.85;;2730.67
0.15;;1443.62;-413.87;1029.75;;2730.67
0.16;;1443.62;-413.88;1029.74;;2730.67
0.17;;1443.62;-413.723;1029.9;;2730.67
0.18;;1443.62;-413.753;1029.87;;2730.67
0.19;;1443.62;-413.744;1029.88;;2730.67
0.2;;1443.62;-413.777;1029.84;;2730.67
0.21;;1443.62;-408.574;1035.05;;2730.67
0.22;;1443.62;-394.122;1049.5;;2730.67
0.23;;1443.62;-378.395;1065.23;;2730.67
0.24;;1443.62;-361.451;1082.17;;2730.67
0.25;;1443.62;-343.588;1100.03;;2730.67
0.26;;1443.62;-329.403;1114.22;;2730.67
0.27;;1443.62;-304.493;1139.13;;2730.67
0.28;;1443.62;-292.574;1151.05;;2730.67
0.29;;1443.62;-278.079;1165.54;;2730.67
0.3;;1443.62;-268.61;1175.01;;2730.67
0.31;;1443.62;-244.155;1199.47;;2730.67
0.32;;1443.62;-231.589;1212.03;;2730.67
0.33;;1443.62;-216.86;1226.76;;2730.67
0.34;;1443.62;-202.918;1240.7;;2730.67
0.35;;1443.62;-193.797;1249.82;;2730.67
0.36;;1443.62;-182.085;1261.54;;2730.67
0.37;;1443.62;-170.047;1273.57;;2730.67
0.38;;1443.62;-156.807;1286.81;;2730.67
0.39;;1443.62;-148.926;1294.7;;2730.67
0.4;;1443.62;-136.701;1306.92;;2730.67
0.41;;1443.62;-125.117;1318.5;;2730.67
0.42;;1443.62;-110.943;1332.68;;2730.67
0.43;;1443.62;-100.24;1343.38;;2730.67
0.44;;1443.62;-93.4054;1350.22;;2730.67
0.45;;1443.62;-71.8146;1371.81;;2730.67
0.46;;1443.62;-64.2914;1379.33;;2730.67
0.47;;1443.62;-64.4847;1379.14;;2730.67
0.48;;1443.62;-56.8854;1386.74;;2730.67
0.49;;1443.62;-48.611;1395.01;;2730.67
0.5;;1443.62;-38.2542;1405.37;;2730.67
0.51;;1443.62;-32.4117;1411.21;;2730.67
