0;;1029.45;0.0606689;1029.51;;2730.67
0.01;;1029.45;0.150757;1029.6;;2730.67
0.02;;1029.45;0.16333;1029.61;;2730.67
0.03;;1029.45;0.191528;1029.64;;2730.67
0.04;;1029.45;0.0717773;1029.52;;2730.67
0.05;;1029.45;0.00939941;1029.46;;2730.67
0.06;;1029.45;0.19104;1029.64;;2730.67
0.07;;1029.45;0.135498;1029.58;;2730.67
0.08;;1029.45;0.090332;1029.54;;2730.67
0.09;;1029.45;0.157471;1029.61;;2730.67
0.1;;1029.45;0.270386;1029.72;;2730.67
0.11;;1029.45;0.127197;1029.58;;2730.67
0.12;;1029.45;0.00439453;1029.45;;2730.67
0.13;;1029.45;0.105957;1029.55;;2730.67
0.14;;1029.45;0.210449;1029.66;;2730.67
0.15;;1029.45;0.162476;1029.61;;2730.67
0.16;;1029.45;0.102051;1029.55;;2730.67
0.17;;1029.45;0.135742;1029.58;;2730.67
0.18;;1029.45;0.125732;1029.57;;2730.67
0.19;;1029.45;5.85168;1035.3;;2730.67
0.2;;1029.45;20.155;1049.6;;2730.67
0.21;;1029.45;34.7305;1064.18;;2730.67
0.22;;1029.45;50.0597;1079.51;;2730.67
0.23;;1029.45;67.1512;1096.6;;2730.67
0.24;;1029.45;87.7437;1117.19;;2730.67
0.25;;1029.45;106.244;1135.69;;2730.67
0.26;;1029.45;118.014;1147.46;;2730.67
0.27;;1029.45;131.222;1160.67;;2730.67
0.28;;1029.45;146.067;1175.52;;2730.67
0.29;;1029.45;169.375;1198.82;;2730.67
0.3;;1029.45;175.812;1205.26;;2730.67
0.31;;1029.45;189.656;1219.1;;2730.67
0.32;;1029.45;201.424;1230.87;;2730.67
0.33;;1029.45;211.909;1241.36;;2730.67
0.34;;1029.45;220.068;1249.52;;2730.67
0.35;;1029.45;229.859;1259.31;;2730.67
0.36;;1029.45;243.745;1273.19;;2730.67
0.37;;1029.45;258.136;1287.59;;2730.67
0.38;;1029.45;271.871;1301.32;;2730.67
0.39;;1029.45;276.278;1305.73;;2730.67
0.4;;1029.45;285.172;1314.62;;2730.67
0.41;;1029.45;294.143;1323.59;;2730.67
0.42;;1029.45;303.974;1333.42;;2730.67
0.43;;1029.45;312.659;1342.11;;2730.67
0.44;;1029.45;320.781;1350.23;;2730.67
0.45;;1029.45;329.267;1358.72;;2730.67
0.46;;1029.45;337.176;1366.62;;2730.67
0.47;;1029.45;344.987;1374.44;;2730.67
0.48;;1029.45;352.46;1381.91;;2730.67
0.49;;1029.45;368.581;1398.03;;2730.67
0.5;;1029.45;369.279;1398.73;;2730.67
0.51;;1029.45;371.648;1401.1;;2730.67
0.52;;1029.45;378.947;1408.4;;2730.67
0.53;;1029.45;387.286;1416.73;;2730.67
0.54;;1029.45;392.457;1421.91;;2730.67
0.55;;1029.45;397.834;1427.28;;2730.67
0.56;;1029.45;414.445;1443.89;;2730.67
0.57;;1029.45;409.58;1439.03;;2730.67
0.58;;1029.45;415.083;1444.53;;2730.67
0.59;;1029.45;421.819;1451.27;;2730.67
0.6;;1029.45;423.571;1453.02;;2730.67
0.61;;1029.45;435.264;1464.71;;2730.67
0.62;;1029.45;445.84;1475.29;;2730.67
0.63;;1029.45;440.913;1470.36;;2730.67
0.64;;1029.45;446.294;1475.74;;2730.67
0.65;;1029.45;447.912;1477.36;;2730.67
0.66;;1029.45;455.97;1485.42;;2730.67
0.67;;1029.45;467.603;1497.05;;2730.67
0.68;;1029.45;464.131;1493.58;;2730.67
0.69;;1029.45;469.218;1498.67;;2730.67
0.7;;1029.45;469.614;1499.06;;2730.67
0.71;;1029.45;483.902;1513.35;;2730.67
0.72;;1029.45;488.171;1517.62;;2730.67
0.73;;1029.45;485.175;1514.62;;2730.67
0.74;;1029.45;489.478;1518.93;;2730.67
0.75;;1029.45;488.096;1517.55;;2730.67
0.76;;1029.45;503.85;1533.3;;2730.67
0.77;;1029.45;496.57;1526.02;;2730.67
0.78;;1029.45;503.362;1532.81;;2730.67
0.79;;1029.45;506.047;1535.5;;2730.67
0.8;;1029.45;505.521;1534.97;;2730.67
0.81;;1029.45;521.872;1551.32;;2730.67
0.82;;1029.45;513.651;1543.1;;2730.67
0.83;;1029.45;519.918;1549.37;;2730.67
0.839999;;1029.45;521.028;1550.48;;2730.67
0.849999;;1029.45;527.399;1556.85;;2730.67
0.859999;;1029.45;531.923;1561.37;;2730.67
0.869999;;1029.45;533.301;1562.75;;2730.67
0.879999;;1029.45;531.401;1560.85;;2730.67
0.889999;;1029.45;531.446;1560.9;;2730.67
0.899999;;1029.45;550.293;1579.74;;2730.67
0.909999;;1029.45;537.327;1566.78;;2730.67
0.919999;;1029.45;547.863;1577.31;;2730.67
0.929999;;1029.45;542.353;1571.8;;2730.67
0.939999;;1029.45;556.861;1586.31;;2730.67
0.949999;;1029.45;530.437;1559.89;;2730.67
0.959999;;1029.45;553.09;1582.54;;2730.67
0.969999;;1029.45;555.467;1584.92;;2730.67
0.979999;;1029.45;554.748;1584.2;;2730.67
0.989999;;1029.45;570.016;1599.47;;2730.67
0.999999;;1029.45;559.886;1589.34;;2730.67
1.01;;1029.45;565.975;1595.42;;2730.67
1.02;;1029.45;561.451;1590.9;;2730.67
1.03;;1029.45;573.808;1603.26;;2730.67
1.04;;1029.45;573.67;1603.12;;2730.67
1.05;;1029.45;575.412;1604.86;;2730.67
1.06;;1029.45;571.292;1600.74;;2730.67
1.07;;1029.45;583.812;1613.26;;2730.67
1.08;;1029.45;581.586;1611.04;;2730.67
1.09;;1029.45;577.492;1606.94;;2730.67
1.1;;1029.45;585.355;1614.8;;2730.67
1.11;;1029.45;577.788;1607.24;;2730.67
1.12;;1029.45;597.766;1627.22;;2730.67
1.13;;1029.45;584.178;1613.63;;2730.67
1.14;;1029.45;590.921;1620.37;;2730.67
1.15;;1029.45;589.219;1618.67;;2730.67
1.16;;1029.45;588.206;1617.65;;2730.67
1.17;;1029.45;599.252;1628.7;;2730.67
1.18;;1029.45;594.432;1623.88;;2730.67
1.19;;1029.45;597.021;1626.47;;2730.67
1.2;;1029.45;593.947;1623.4;;2730.67
1.21;;1029.45;606.797;1636.25;;2730.67
1.22;;1029.45;596.118;1625.57;;2730.67
1.23;;1029.45;605.928;1635.38;;2730.67
1.24;;1029.45;595.619;1625.07;;2730.67
1.25;;1029.45;611.495;1640.94;;2730.67
1.26;;1029.45;605.966;1635.42;;2730.67
1.27;;1029.45;605.988;1635.44;;2730.67
1.28;;1029.45;610.872;1640.32;;2730.67
1.29;;1029.45;603.031;1632.48;;2730.67
1.3;;1029.45;620.714;1650.16;;2730.67
1.31;;1029.45;607.773;1637.22;;2730.67
1.32;;1029.45;614.764;1644.21;;2730.67
1.33;;1029.45;612.162;1641.61;;2730.67
