0;20973.9;873.911;21847.8;4096;-1.0286;-1.02331
0.01;20973.9;873.911;21847.8;4096;-1.0067;-1.02331
0.02;20973.9;873.911;21847.8;4096;2.7771;-1.02331
0.03;20973.9;873.911;21847.8;4096;6.4454;-1.02331
0.04;20973.9;873.911;21847.8;4096;5.2996;-1.02331
0.05;20973.9;873.911;21847.8;4096;3.8199;-1.02331
0.06;20973.9;873.911;21847.8;4096;2.2654;-1.02331
0.07;20973.9;873.911;21847.8;4096;3.7399;-1.02331
0.08;20973.9;873.911;21847.8;4096;15.1744;-1.02331
0.09;20973.9;873.911;21847.8;4096;14.2274;-1.02331
0.1;20973.9;873.911;21847.8;4096;13.9534;-1.02331
0.11;20973.9;873.911;21847.8;4096;12.1258;-1.02331
0.12;20973.9;873.911;21847.8;4096;14.6062;-1.02331
0.13;20973.9;873.911;21847.8;4096;26.476;-1.02331
0.14;20973.9;873.911;21847.8;4096;23.3825;-1.02331
0.15;20973.9;873.911;21847.8;4096;19.822;-1.02331
0.16;20973.9;873.911;21847.8;4096;18.8036;-1.02331
0.17;20973.9;873.911;21847.8;4096;22.3333;-1.02331
0.18;20973.9;873.911;21847.8;4096;30.4665;-1.02331
0.19;20973.9;873.911;21847.8;4096;37.0789;-1.02331
0.2;20973.9;873.911;21847.8;4096;42.3802;-1.02331
0.21;20973.9;873.911;21847.8;4096;41.7933;-1.02331
0.22;20973.9;873.911;21847.8;4096;41.0717;-1.02331
0.23;20973.9;873.911;21847.8;4096;38.3246;-1.02331
0.24;20973.9;873.911;21847.8;4096;34.7698;-1.02331
0.25;20973.9;873.911;21847.8;4096;30.8375;-1.02331
0.26;20973.9;873.911;21847.8;4096;30.0902;-1.02331
0.27;20973.9;873.911;21847.8;4096;27.5802;-1.02331
0.28;20973.9;873.911;21847.8;4096;27.4749;-1.02331
0.29;20973.9;873.911;21847.8;4096;26.6842;-1.02331
0.3;20973.9;873.911;21847.8;4096;37.2105;-1.02331
0.31;20973.9;873.911;21847.8;4096;34.8585;-1.02331
0.32;20973.9;873.911;21847.8;4096;39.4385;-1.02331
0.33;20973.9;873.911;21847.8;4096;36.7236;-1.02331
0.34;20973.9;873.911;21847.8;4096;44.8218;-1.02331
0.35;20973.9;873.911;21847.8;4096;45.8318;-1.02331
0.36;20973.9;873.911;21847.8;4096;53.1668;-1.02331
0.37;20973.9;873.911;21847.8;4096;47.9653;-1.02331
0.38;20973.9;873.911;21847.8;4096;45.6134;-1.02331
0.39;20973.9;873.911;21847.8;4096;40.5409;-1.02331
0.4;20973.9;873.911;21847.8;4096;37.4806;-1.02331
0.41;20973.9;873.911;21847.8;4096;36.5315;-1.02331
0.42;20973.9;873.911;21847.8;4096;36.1801;-1.02331
0.43;20973.9;873.911;21847.8;4096;33.6934;-1.02331
0.44;20973.9;873.911;21847.8;4096;32.5334;-1.02331
0.45;20973.9;873.911;21847.8;4096;30.7904;-1.02331
0.46;20973.9;873.911;21847.8;4096;39.3115;-1.02331
0.47;20973.9;873.911;21847.8;4096;41.8204;-1.02331
0.48;20973.9;873.911;21847.8;4096;47.2055;-1.02331
0.49;20973.9;873.911;21847.8;4096;52.3553;-1.02331
0.5;20973.9;873.911;21847.8;4096;48.6675;-1.02331
0.51;20973.9;873.911;21847.8;4096;44.4516;-1.02331
0.52;20973.9;873.911;21847.8;4096;50.3117;-1.02331
0.53;20973.9;873.911;21847.8;4096;54.7983;-1.02331
0.54;20973.9;873.911;21847.8;4096;49.9742;-1.02331
0.55;20973.9;873.911;21847.8;4096;45.5354;-1.02331
0.56;20973.9;873.911;21847.8;4096;48.5777;-1.02331
0.57;20973.9;873.911;21847.8;4096;49.4623;-1.02331
0.58;20973.9;873.911;21847.8;4096;51.786;-1.02331
0.59;20973.9;873.911;21847.8;4096;55.918;-1.02331
0.6;20973.9;873.911;21847.8;4096;49.8079;-1.02331
0.61;20973.9;873.911;21847.8;4096;47.0354;-1.02331
0.62;20973.9;873.911;21847.8;4096;50.371;-1.02331
0.63;20973.9;873.911;21847.8;4096;50.6757;-1.02331
0.64;20973.9;873.911;21847.8;4096;49.6423;-1.02331
0.65;20973.9;873.911;21847.8;4096;56.6331;-1.02331
0.66;20973.9;873.911;21847.8;4096;52.7117;-1.02331
0.67;20973.9;873.911;21847.8;4096;53.4428;-1.02331
0.68;20973.9;873.911;21847.8;4096;52.7277;-1.02331
0.69;20973.9;873.911;21847.8;4096;48.8084;-1.02331
0.7;20973.9;873.911;21847.8;4096;48.1645;-1.02331
0.71;20973.9;873.911;21847.8;4096;44.3653;-1.02331
0.72;20973.9;873.911;21847.8;4096;52.0483;-1.02331
0.73;20973.9;873.911;21847.8;4096;49.8647;-1.02331
0.74;20973.9;873.911;21847.8;4096;54.6896;-1.02331
0.75;20973.9;873.911;21847.8;4096;56.0645;-1.02331
0.76;20973.9;873.911;21847.8;4096;55.6312;-1.02331
0.77;20973.9;873.911;21847.8;4096;60.4669;-1.02331
0.78;20973.9;873.911;21847.8;4096;57.6041;-1.02331
0.79;20973.9;873.911;21847.8;4096;62.5792;-1.02331
0.8;20973.9;873.911;21847.8;4096;58.4962;-1.02331
0.81;20973.9;873.911;21847.8;4096;63.1163;-1.02331
0.82;20973.9;873.911;21847.8;4096;59.6793;-1.02331
0.83;20973.9;873.911;21847.8;4096;64.9912;-1.02331
0.839999;20973.9;873.911;21847.8;4096;62.988;-1.02331
0.849999;20973.9;873.911;21847.8;4096;64.6969;-1.02331
0.859999;20973.9;873.911;21847.8;4096;67.0955;-1.02331
0.869999;20973.9;873.911;21847.8;4096;62.8016;-1.02331
0.879999;20973.9;873.911;21847.8;4096;67.7499;-1.02331
0.889999;20973.9;873.911;21847.8;4096;60.308;-1.02331
0.899999;20973.9;873.911;21847.8;4096;60.8935;-1.02331
0.909999;20973.9;873.911;21847.8;4096;55.4052;-1.02331
0.919999;20973.9;873.911;21847.8;4096;52.7095;-1.02331
0.929999;20973.9;873.911;21847.8;4096;54.2653;-1.02331
0.939999;20973.9;873.911;21847.8;4096;52.3995;-1.02331
0.949999;20973.9;873.911;21847.8;4096;57.6041;-1.02331
0.959999;20973.9;873.911;21847.8;4096;62.5825;-1.02331
0.969999;20973.9;873.911;21847.8;4096;59.3757;-1.02331
0.979999;20973.9;873.911;21847.8;4096;63.0541;-1.02331
0.989999;20973.9;873.911;21847.8;4096;58.4125;-1.02331
0.999999;20973.9;873.911;21847.8;4096;53.625;-1.02331
1.01;20973.9;873.911;21847.8;4096;59.6038;-1.02331
1.02;20973.9;873.911;21847.8;4096;59.9824;-1.02331
1.03;20973.9;873.911;21847.8;4096;59.8755;-1.02331
1.04;20973.9;873.911;21847.8;4096;62.7556;-1.02331
1.05;20973.9;873.911;21847.8;4096;57.0037;-1.02331
1.06;20973.9;873.911;21847.8;4096;52.1403;-1.02331
1.07;20973.9;873.911;21847.8;4096;57.2971;-1.02331
1.08;20973.9;873.911;21847.8;4096;60.0821;-1.02331
1.09;20973.9;873.911;21847.8;4096;55.749;-1.02331
1.1;20973.9;873.911;21847.8;4096;55.0585;-1.02331
1.11;20973.9;873.911;21847.8;4096;52.6811;-1.02331
1.12;20973.9;873.911;21847.8;4096;51.4916;-1.02331
1.13;20973.9;873.911;21847.8;4096;55.2009;-1.02331
1.14;20973.9;873.911;21847.8;4096;59.6957;-1.02331
1.15;20973.9;873.911;21847.8;4096;56.6931;-1.02331
1.16;20973.9;873.911;21847.8;4096;61.9728;-1.02331
1.17;20973.9;873.911;21847.8;4096;58.3801;-1.02331
1.18;20973.9;873.911;21847.8;4096;55.64;-1.02331
1.19;20973.9;873.911;21847.8;4096;52.7994;-1.02331
1.2;20973.9;873.911;21847.8;4096;49.3009;-1.02331
1.21;20973.9;873.911;21847.8;4096;53.836;-1.02331
1.22;20973.9;873.911;21847.8;4096;56.3496;-1.02331
1.23;20973.9;873.911;21847.8;4096;61.8472;-1.02331
1.24;20973.9;873.911;21847.8;4096;66.6274;-1.02331
1.25;20973.9;873.911;21847.8;4096;62.1705;-1.02331
1.26;20973.9;873.911;21847.8;4096;65.1994;-1.02331
1.27;20973.9;873.911;21847.8;4096;59.5759;-1.02331
1.28;20973.9;873.911;21847.8;4096;54.6414;-1.02331
1.29;20973.9;873.911;21847.8;4096;60.3213;-1.02331
1.3;20973.9;873.911;21847.8;4096;56.7108;-1.02331
1.31;20973.9;873.911;21847.8;4096;58.023;-1.02331
1.32;20973.9;873.911;21847.8;4096;63.3854;-1.02331
1.33;20973.9;873.911;21847.8;4096;57.2322;-1.02331
1.34;20973.9;873.911;21847.8;4096;55.7533;-1.02331
1.35;20973.9;873.911;21847.8;4096;55.8109;-1.02331
1.36;20973.9;873.911;21847.8;4096;53.2167;-1.02331
1.37;20973.9;873.911;21847.8;4096;57.8895;-1.02331
1.38;20973.9;873.911;21847.8;4096;62.9738;-1.02331
1.39;20973.9;873.911;21847.8;4096;59.3509;-1.02331
1.4;20973.9;873.911;21847.8;4096;55.8624;-1.02331
1.41;20973.9;873.911;21847.8;4096;60.1435;-1.02331
1.42;20973.9;873.911;21847.8;4096;59.119;-1.02331
1.43;20973.9;873.911;21847.8;4096;56.9287;-1.02331
1.44;20973.9;873.911;21847.8;4096;56.0841;-1.02331
1.45;20973.9;873.911;21847.8;4096;54.2911;-1.02331
1.46;20973.9;873.911;21847.8;4096;52.8702;-1.02331
1.47;20973.9;873.911;21847.8;4096;55.1041;-1.02331
1.48;20973.9;873.911;21847.8;4096;60.5474;-1.02331
1.49;20973.9;873.911;21847.8;4096;57.0036;-1.02331
1.5;20973.9;873.911;21847.8;4096;53.2409;-1.02331
1.51;20973.9;873.911;21847.8;4096;59.65;-1.02331
1.52;20973.9;873.911;21847.8;4096;64.524;-1.02331
1.53;20973.9;873.911;21847.8;4096;59.0685;-1.02331
1.54;20973.9;873.911;21847.8;4096;54.815;-1.02331
1.55;20973.9;873.911;21847.8;4096;58.574;-1.02331
1.56;20973.9;873.911;21847.8;4096;58.33;-1.02331
1.57;20973.9;873.911;21847.8;4096;56.5132;-1.02331
1.58;20973.9;873.911;21847.8;4096;60.1646;-1.02331
1.59;20973.9;873.911;21847.8;4096;57.0784;-1.02331
1.6;20973.9;873.911;21847.8;4096;53.5123;-1.02331
1.61;20973.9;873.911;21847.8;4096;59.9486;-1.02331
1.62;20973.9;873.911;21847.8;4096;65.0476;-1.02331
1.63;20973.9;873.911;21847.8;4096;59.6148;-1.02331
1.64;20973.9;873.911;21847.8;4096;55.7564;-1.02331
1.65;20973.9;873.911;21847.8;4096;57.424;-1.02331
1.66;20973.9;873.911;21847.8;4096;56.1108;-1.02331
1.67;20973.9;873.911;21847.8;4096;56.464;-1.02331
1.68;20973.9;873.911;21847.8;4096;62.1244;-1.02331
1.69;20973.9;873.911;21847.8;4096;57.9058;-1.02331
