2.1, 0.989533, 0.367963, 0.989533, 0.367963
2.11, 0.989533, 0.36789, 0.989533, 0.36789
2.12, 0.989533, 0.367818, 0.989533, 0.367818
2.13, 0.989533, 0.367747, 0.989533, 0.367748
2.14, 0.989533, 0.367679, 0.989533, 0.367679
2.15, 0.989533, 0.367611, 0.989533, 0.367611
2.16, 0.989533, 0.367546, 0.989533, 0.367546
2.17, 0.989533, 0.367482, 0.989533, 0.367482
2.18, 0.989533, 0.367419, 0.989533, 0.367419
2.19, 0.989533, 0.367359, 0.989533, 0.367359
2.2, 0.989533, 0.3673, 0.989533, 0.3673
2.21, 0.989533, 0.367242, 0.989533, 0.367242
2.22, 0.989533, 0.367187, 0.989533, 0.367187
2.23, 0.989533, 0.367133, 0.989533, 0.367132
2.24, 0.989533, 0.36708, 0.989533, 0.36708
2.25, 0.989533, 0.367029, 0.989533, 0.367029
2.26, 0.989533, 0.36698, 0.989533, 0.36698
2.27, 0.989533, 0.366933, 0.989533, 0.366933
2.28, 0.989533, 0.366886, 0.989533, 0.366887
2.29, 0.989533, 0.366842, 0.989533, 0.366842
2.3, 0.989532, 0.366799, 0.989532, 0.366799
2.31, 0.989532, 0.366758, 0.989532, 0.366758
2.32, 0.989532, 0.366718, 0.989532, 0.366718
2.33, 0.989532, 0.36668, 0.989532, 0.36668
2.34, 0.989532, 0.366643, 0.989532, 0.366643
2.35, 0.989532, 0.366607, 0.989532, 0.366607
2.36, 0.989532, 0.366573, 0.989532, 0.366573
2.37, 0.989532, 0.36654, 0.989532, 0.36654
2.38, 0.989531, 0.366509, 0.989531, 0.366509
2.39, 0.989531, 0.366479, 0.989531, 0.366479
2.4, 0.989531, 0.36645, 0.989531, 0.36645
2.41, 0.989531, 0.366422, 0.989531, 0.366422
2.42, 0.989531, 0.366396, 0.989531, 0.366396
2.43, 0.989531, 0.366371, 0.989531, 0.366371
2.44, 0.989531, 0.366347, 0.989531, 0.366347
2.45, 0.98953, 0.366324, 0.98953, 0.366324
2.46, 0.98953, 0.366302, 0.98953, 0.366302
2.47, 0.98953, 0.366281, 0.98953, 0.366281
2.48, 0.98953, 0.366261, 0.98953, 0.366261
2.49, 0.98953, 0.366242, 0.98953, 0.366242
2.5, 0.98953, 0.366225, 0.98953, 0.366225
2.51, 0.98953, 0.366208, 0.98953, 0.366208
