0;1023.12;0.0230487;1023.14;2730.67;2.3286
0.01;1023.12;-0.11013;1023.01;2730.67;2.3281
0.02;1023.12;5.88279;1029;2730.67;4.0045
0.03;1023.12;18.7777;1041.89;2730.67;7.2727
0.04;1023.12;36.6041;1059.72;2730.67;11.3273
0.05;1023.12;48.0711;1071.19;2730.67;10.054
0.06;1023.12;66.7214;1089.84;2730.67;6.4852
0.07;1023.12;86.0538;1109.17;2730.67;3.6829
0.08;1023.12;102.687;1125.8;2730.67;4.577
0.09;1023.12;117.972;1141.09;2730.67;5.421
0.1;1023.12;133.099;1156.21;2730.67;9.4862
0.11;1023.12;155.097;1178.21;2730.67;12.7256
0.12;1023.12;159.693;1182.81;2730.67;11.6113
0.13;1023.12;178.568;1201.68;2730.67;9.702
0.14;1023.12;191.669;1214.78;2730.67;10.0034
0.15;1023.12;205.024;1228.14;2730.67;13.4563
0.16;1023.12;217.767;1240.88;2730.67;27.7121
0.17;1023.12;237.839;1260.95;2730.67;36.5007
0.18;1023.12;247.622;1270.74;2730.67;36.2782
0.19;1023.12;255.521;1278.64;2730.67;32.2099
0.2;1023.12;259.066;1282.18;2730.67;31.2126
0.21;1023.12;270.599;1293.71;2730.67;30.4658
0.22;1023.12;284.315;1307.43;2730.67;29.5009
0.23;1023.12;289.849;1312.96;2730.67;27.1633
0.24;1023.12;298.878;1321.99;2730.67;25.9598
0.25;1023.12;305.471;1328.59;2730.67;23.3542
0.26;1023.12;315.199;1338.31;2730.67;21.0795
0.27;1023.12;325.96;1349.08;2730.67;20.1008
0.28;1023.12;348.44;1371.56;2730.67;26.269
0.29;1023.12;353.267;1376.38;2730.67;31.1509
0.3;1023.12;363.839;1386.95;2730.67;36.2017
0.31;1023.12;360.566;1383.68;2730.67;44.6023
0.32;1023.12;366.803;1389.92;2730.67;46.4951
0.33;1023.12;373.219;1396.33;2730.67;44.9615
0.34;1023.12;381.448;1404.56;2730.67;47.2205
0.35;1023.12;389.824;1412.94;2730.67;50.7086
0.36;1023.12;399.223;1422.34;2730.67;52.5365
0.37;1023.12;403.76;1426.88;2730.67;45.8516
0.38;1023.12;408.722;1431.84;2730.67;39.037
0.39;1023.12;407.736;1430.85;2730.67;33.5767
0.4;1023.12;429.33;1452.44;2730.67;29.3958
0.41;1023.12;437.371;1460.49;2730.67;32.1233
0.42;1023.12;430.553;1453.67;2730.67;32.5348
0.43;1023.12;434.498;1457.61;2730.67;33.8299
0.44;1023.12;446.016;1469.13;2730.67;39.8223
0.45;1023.12;451.705;1474.82;2730.67;46.6413
0.46;1023.12;449.856;1472.97;2730.67;42.0785
0.47;1023.12;466.726;1489.84;2730.67;37.0135
0.48;1023.12;470.989;1494.1;2730.67;34.4076
0.49;1023.12;466.636;1489.75;2730.67;35.0555
0.5;1023.12;469.309;1492.42;2730.67;34.6344
0.51;1023.12;478.062;1501.18;2730.67;39.5562
0.52;1023.12;482.704;1505.82;2730.67;44.7577
0.53;1023.12;480.278;1503.39;2730.67;42.2771
0.54;1023.12;498.273;1521.39;2730.67;38.2508
0.55;1023.12;494.936;1518.05;2730.67;37.6208
0.56;1023.12;498.353;1521.47;2730.67;36.2154
0.57;1023.12;502.598;1525.71;2730.67;36.1402
0.58;1023.12;511.596;1534.71;2730.67;41.6024
0.59;1023.12;506.604;1529.72;2730.67;39.8091
0.6;1023.12;520.817;1543.93;2730.67;36.295
0.61;1023.12;521.264;1544.38;2730.67;35.2557
0.62;1023.12;516.741;1539.86;2730.67;36.3816
0.63;1023.12;522.381;1545.5;2730.67;36.787
0.64;1023.12;532.305;1555.42;2730.67;42.0006
0.65;1023.12;523.604;1546.72;2730.67;41.7579
0.66;1023.12;534.26;1557.38;2730.67;38.4149
0.67;1023.12;550.018;1573.13;2730.67;39.2694
0.68;1023.12;538.741;1561.86;2730.67;37.3323
0.69;1023.12;541.853;1564.97;2730.67;37.095
0.7;1023.12;553.27;1576.39;2730.67;44.2569
0.71;1023.12;544.902;1568.02;2730.67;41.9992
0.72;1023.12;549.669;1572.78;2730.67;38.2063
0.73;1023.12;559.452;1582.57;2730.67;40.1971
0.74;1023.12;556.642;1579.76;2730.67;39.527
0.75;1023.12;561.4;1584.52;2730.67;42.2575
0.76;1023.12;568.404;1591.52;2730.67;46.7932
0.77;1023.12;564.79;1587.91;2730.67;45.8452
0.78;1023.12;576.072;1599.19;2730.67;41.4041
0.79;1023.12;580.438;1603.55;2730.67;39.3595
0.8;1023.12;567.487;1590.6;2730.67;39.2696
0.81;1023.12;576.494;1599.61;2730.67;38.6012
0.82;1023.12;581.95;1605.07;2730.67;42.324
0.83;1023.12;572.012;1595.13;2730.67;41.469
0.839999;1023.12;589.838;1612.95;2730.67;38.9302
0.849999;1023.12;588.482;1611.6;2730.67;40.1244
0.859999;1023.12;584.681;1607.8;2730.67;38.9409
0.869999;1023.12;592.423;1615.54;2730.67;38.4537
0.879999;1023.12;588.066;1611.18;2730.67;38.6814
0.889999;1023.12;587.237;1610.35;2730.67;36.9272
0.899999;1023.12;603.81;1626.92;2730.67;34.8071
0.909999;1023.12;592.679;1615.79;2730.67;38.1885
0.919999;1023.12;597.779;1620.89;2730.67;37.8879
0.929999;1023.12;605.264;1628.38;2730.67;43.085
0.939999;1023.12;599.272;1622.39;2730.67;43.4915
0.949999;1023.12;599.976;1623.09;2730.67;40.8289
0.959999;1023.12;616.687;1639.8;2730.67;42.0856
0.969999;1023.12;602.331;1625.45;2730.67;42.1655
0.979999;1023.12;617.32;1640.44;2730.67;46.0891
0.989999;1023.12;611.952;1635.07;2730.67;47.6586
0.999999;1023.12;605.827;1628.94;2730.67;47.4726
1.01;1023.12;621.791;1644.91;2730.67;44.8899
1.02;1023.12;623.655;1646.77;2730.67;45.1268
1.03;1023.12;612.327;1635.44;2730.67;45.2568
