1.02;1028.61;269.96;1298.57;3883.08301.43;1600
1.03;1028.61;270.96;1299.57;3879.09300.43;1600
1.04;1028.61;271.01;1299.62;3884.6300.38;1600
1.05;1028.61;273.75;1302.36;3863.15297.64;1600
1.06;1028.61;274.69;1303.3;3859.68296.7;1600
1.07;1028.61;275.39;1304;3858.6296;1600
1.08;1028.61;278.56;1307.17;3832.76292.83;1600
1.09;1028.61;279.23;1307.84;3831.9292.16;1600
1.1;1028.61;280.49;1309.1;3825.12290.9;1600
1.11;1028.61;283.44;1312.05;3801.38287.95;1600
1.12;1028.61;285.35;1313.96;3788286.04;1600
1.13;1028.61;285.92;1314.53;3788.01285.47;1600
1.14;1028.61;289.87;1318.48;3754.14281.52;1600
1.15;1028.61;291.61;1320.22;3742.34279.78;1600
1.16;1028.61;294.73;1323.34;3716.67276.66;1600
1.17;1028.61;295.72;1324.33;3712.28275.67;1600
1.18;1028.61;300.88;1329.49;3666.09270.51;1600
1.19;1028.61;303.31;1331.92;3647.16268.08;1600
1.2;1028.61;311.12;1339.73;3574.26260.27;1600
1.21;1028.61;312.32;1340.93;3567.44259.07;1600
1.22;1028.61;313.42;1342.03;3561.6257.97;1600
1.23;1028.61;305.77;1334.38;3643.41265.62;1600
1.24;1028.61;302.88;1331.49;3677.68268.51;1600
1.25;1028.61;303.75;1332.36;3674.34267.64;1600
1.26;1028.61;308.05;1336.66;3636.6263.34;1600
1.27;1028.61;316.71;1345.32;3555.1254.68;1600
1.28;1028.61;322.71;1351.32;3500.07248.68;1600
1.29;1028.61;312.93;1341.54;3603.04258.46;1600
1.3;1028.61;309.47;1338.08;3642.88261.92;1600
1.31;1028.61;314.65;1343.26;3596.21256.74;1600
1.32;1028.61;318.83;1347.44;3559.46252.56;1600
1.33;1028.61;328.51;1357.12;3467.52242.88;1600
1.34;1028.61;320.74;1349.35;3550.24250.65;1600
1.35;1028.61;316.9;1345.51;3593.73254.49;1600
1.36;1028.61;320.4;1349.01;3563.75250.99;1600
1.37;1028.61;332.96;1361.57;3442.91238.43;1600
1.38;1028.61;329.2;1357.81;3485.36242.19;1600
1.39;1028.61;323.53;1352.14;3547.01247.86;1600
1.4;1028.61;326.47;1355.08;3522.51244.92;1600
1.41;1028.61;336.59;1365.2;3426.01234.8;1600
1.42;1028.61;336.57;1365.18;3430.91234.82;1600
1.43;1028.61;328.64;1357.25;3515.06242.75;1600
1.44;1028.61;331.73;1360.34;3488.95239.66;1600
1.45;1028.61;341.56;1370.17;3395.25229.83;1600
1.46;1028.61;332.91;1361.52;3486.52238.48;1600
1.47;1028.61;342.26;1370.87;3397.6229.13;1600
1.48;1028.61;348.77;1377.38;3336.95222.62;1600
1.49;1028.61;337.57;1366.18;3453.63233.82;1600
1.5;1028.61;339.03;1367.64;3443.68232.36;1600
1.51;1028.61;350.34;1378.95;3335221.05;1600
1.52;1028.61;343.85;1372.46;3404.45227.54;1600
1.53;1028.61;342.38;1370.99;3423.73229.01;1600
1.54;1028.61;351.09;1379.7;3341.04220.3;1600
1.55;1028.61;345.13;1373.74;3405.16226.26;1600
1.56;1028.61;346.05;1374.66;3400.47225.34;1600
1.57;1028.61;355.7;1384.31;3308.28215.69;1600
1.58;1028.61;348.87;1377.48;3381.03222.52;1600
1.59;1028.61;348.87;1377.48;3385.48222.52;1600
1.6;1028.61;357.43;1386.04;3304.16213.96;1600
1.61;1028.61;349.84;1378.45;3384.49221.55;1600
1.62;1028.61;356.57;1385.18;3321.49214.82;1600
1.63;1028.61;357.78;1386.39;3313.66213.61;1600
1.64;1028.61;352.42;1381.03;3371.64218.97;1600
1.65;1028.61;363.14;1391.75;3268.61208.25;1600
1.66;1028.61;357.74;1386.35;3326.88213.65;1600
1.67;1028.61;356.86;1385.47;3339.97214.53;1600
1.68;1028.61;367.2;1395.81;3240.65204.19;1600
1.69;1028.61;358.97;1387.58;3327.2212.42;1600
1.7;1028.61;366.78;1395.39;3253.19204.61;1600
1.71;1028.61;363.28;1391.89;3292.36208.11;1600
1.72;1028.61;361.81;1390.42;3311.25209.58;1600
1.73;1028.61;368.5;1397.11;3248.41202.89;1600
1.74;1028.61;362.51;1391.12;3312.48208.88;1600
1.75;1028.61;370.93;1399.54;3232.29200.46;1600
1.76;1028.61;365.05;1393.66;3295.22206.34;1600
1.77;1028.61;369.82;1398.43;3251.55201.57;1600
1.78;1028.61;369.27;1397.88;3261.09202.12;1600
1.79;1028.61;367.29;1395.9;3284.98204.1;1600
1.8;1028.61;372.83;1401.44;3233.55198.56;1600
1.81;1028.61;369.62;1398.23;3269.68201.77;1600
1.82;1028.61;380.49;1409.1;3164.8190.9;1600
1.83;1028.61;371.53;1400.14;3258.4199.86;1600
1.84;1028.61;380.1;1408.71;3176.52191.29;1600
1.85;1028.61;373.86;1402.47;3242.87197.53;1600
1.86;1028.61;379.51;1408.12;3190.21191.88;1600
1.87;1028.61;376.01;1404.62;3229.12195.38;1600
1.88;1028.61;377.39;1406;3219.2194;1600
1.89;1028.61;377.95;1406.56;3217.47193.44;1600
1.9;1028.61;378.16;1406.77;3219.23193.23;1600
1.91;1028.61;379.46;1408.07;3210.07191.93;1600
1.92;1028.61;379.78;1408.39;3210.7191.61;1600
1.93;1028.61;381.38;1409.99;3198.5190.01;1600
1.94;1028.61;380.31;1408.92;3213.02191.08;1600
1.95;1028.61;384.03;1412.64;3179.57187.36;1600
1.96;1028.61;382.03;1410.64;3203.36189.36;1600
1.97;1028.61;386.34;1414.95;3163.96185.05;1600
1.98;1028.61;387.92;1416.53;3151.83183.47;1600
1.99;1028.61;385.28;1413.89;3181.95186.11;1600
2;1028.61;385.28;1413.89;3185.67186.11;1600
2.01;1028.61;386.88;1415.49;3173.36184.51;1600
2.02;1028.61;390.98;1419.59;3135.97180.41;1600
2.03;1028.61;390.51;1419.12;3144.29180.88;1600
2.04;1028.61;392.41;1421.02;3128.87178.98;1600
2.05;1028.61;394.31;1422.92;3113.41177.08;1600
2.06;1028.61;393.83;1422.44;3121.76177.56;1600
2.07;1028.61;398.13;1426.74;3082.23173.26;1600
2.08;1028.61;394.8;1423.41;3119.06176.59;1600
2.09;1028.61;399.99;1428.6;3070.59171.4;1600
2.1;1028.61;395.3;1423.91;3121.01176.09;1600
2.11;1028.61;401.97;1430.58;3057.7169.42;1600
2.12;1028.61;396.03;1424.64;3120.6175.36;1600
2.13;1028.61;402.06;1430.67;3063.69169.33;1600
2.14;1028.61;396.42;1425.03;3123.59174.97;1600
2.15;1028.61;399.47;1428.08;3096.53171.92;1600
2.16;1028.61;397.38;1425.99;3120.91174.01;1600
2.17;1028.61;400.94;1429.55;3088.72170.45;1600
2.18;1028.61;405.08;1433.69;3050.64166.31;1600
2.19;1028.61;401.03;1429.64;3094.55170.36;1600
2.2;1028.61;407.79;1436.4;3030.22163.6;1600
2.21;1028.61;401.5;1430.11;3096.52169.89;1600
2.22;1028.61;403.89;1432.5;3075.97167.5;1600
2.23;1028.61;401.9;1430.51;3099.26169.49;1600
2.24;1028.61;404.1;1432.71;3080.61167.29;1600
2.25;1028.61;403.38;1431.99;3091.17168.01;1600
2.26;1028.61;405.87;1434.48;3069.58165.52;1600
2.27;1028.61;410.78;1439.39;3023.69160.61;1600
2.28;1028.61;407;1435.61;3064.78164.39;1600
2.29;1028.61;412.34;1440.95;3014.56159.05;1600
2.3;1028.61;407.17;1435.78;3069.54164.22;1600
2.31;1028.61;410.2;1438.81;3042.47161.19;1600
2.32;1028.61;411.4;1440.01;3033.67159.99;1600
2.33;1028.61;411.02;1439.63;3040.67160.37;1600
2.34;1028.61;417.16;1445.77;2982.36154.23;1600
2.35;1028.61;410.41;1439.02;3053.08160.98;1600
2.36;1028.61;412.69;1441.3;3033.45158.7;1600
2.37;1028.61;417.8;1446.41;2985.42153.59;1600
2.38;1028.61;412.47;1441.08;3041.9158.92;1600
2.39;1028.61;413.69;1442.3;3032.86157.7;1600
2.4;1028.61;413.47;1442.08;3038.21157.92;1600
2.41;1028.61;414.35;1442.96;3032.56157.04;1600
2.42;1028.61;421.28;1449.89;2966.26150.11;1600
2.43;1028.61;414.99;1443.6;3032.29156.4;1600
2.44;1028.61;418.96;1447.57;2995.63152.43;1600
2.45;1028.61;419.2;1447.81;2996.28152.19;1600
2.46;1028.61;418.52;1447.13;3006.14152.87;1600
2.47;1028.61;421.39;1450;2980.44150;1600
2.48;1028.61;419.31;1447.92;3004.28152.08;1600
2.49;1028.61;424.73;1453.34;2953.01146.66;1600
2.5;1028.61;418.72;1447.33;3016.16152.67;1600
2.51;1028.61;420.95;1449.56;2996.87150.44;1600
2.52;1028.61;427.02;1455.63;2939.06144.37;1600
2.53;1028.61;422.94;1451.55;2982.83148.45;1600
2.54;1028.61;423.7;1452.31;2978.18147.69;1600
2.55;1028.61;422.13;1450.74;2996.87149.26;1600
2.56;1028.61;423.16;1451.77;2989.53148.23;1600
2.57;1028.61;424.6;1453.21;2978.07146.79;1600
2.58;1028.61;425.36;1453.97;2973.39146.03;1600
2.59;1028.61;424.91;1453.52;2980.82146.48;1600
2.6;1028.61;428.39;1457;2948.88143;1600
2.61;1028.61;424.89;1453.5;2986.81146.5;1600
2.62;1028.61;427.27;1455.88;2965.89144.12;1600
2.63;1028.61;431.81;1460.42;2923.28139.58;1600
2.64;1028.61;426.37;1454.98;2980.58145.02;1600
2.65;1028.61;428.65;1457.26;2960.64142.74;1600
2.66;1028.61;433.19;1461.8;2918138.2;1600
2.67;1028.61;426.28;1454.89;2990145.11;1600
2.68;1028.61;430.67;1459.28;2948.92140.72;1600
2.69;1028.61;437.92;1466.53;2879.09133.47;1600
2.7;1028.61;430.75;1459.36;2953.6140.64;1600
2.71;1028.61;431.59;1460.2;2948139.8;1600
2.72;1028.61;435.75;1464.36;2909.11135.64;1600
2.73;1028.61;430.03;1458.64;2969.14141.36;1600
2.74;1028.61;433.52;1462.13;2936.99137.87;1600
2.75;1028.61;436.88;1465.49;2906.08134.51;1600
2.76;1028.61;431.1;1459.71;2966.69140.29;1600
2.77;1028.61;433.51;1462.12;2945.35137.88;1600
2.78;1028.61;433.88;1462.49;2944.4137.51;1600
2.79;1028.61;434.77;1463.38;2938.23136.62;1600
2.8;1028.61;435.97;1464.58;2928.94135.42;1600
2.81;1028.61;436.59;1465.2;2925.43134.8;1600
2.82;1028.61;440.78;1469.39;2886.15130.61;1600
2.83;1028.61;434.2;1462.81;2954.69137.19;1600
2.84;1028.61;436.33;1464.94;2936.09135.06;1600
2.85;1028.61;444.08;1472.69;2861.14127.31;1600
2.86;1028.61;436.64;1465.25;2938.23134.75;1600
2.87;1028.61;440.04;1468.65;2906.86131.35;1600
2.88;1028.61;441.35;1469.96;2896.36130.04;1600
2.89;1028.61;437.26;1465.87;2939.94134.13;1600
2.9;1028.61;439.31;1467.92;2922.09132.08;1600
2.91;1028.61;439.49;1468.1;2922.92131.9;1600
2.92;1028.61;445.99;1474.6;2860.43125.4;1600
2.93;1028.61;441.82;1470.43;2904.72129.57;1600
2.94;1028.61;441.62;1470.23;2909.32129.77;1600
2.95;1028.61;441.62;1470.23;2911.91129.77;1600
2.96;1028.61;440.71;1469.32;2923.63130.68;1600
2.97;1028.61;442.73;1471.34;2906128.66;1600
2.98;1028.61;448.99;1477.6;2845.85122.4;1600
2.99;1028.61;443.71;1472.32;2901.2127.68;1600
3;1028.61;443.71;1472.32;2903.76127.68;1600
3.01;1028.61;442.86;1471.47;2914.83128.53;1600
3.02;1028.61;445.85;1474.46;2887.44125.54;1600
3.03;1028.61;447.02;1475.63;2878.22124.37;1600
3.04;1028.61;451.62;1480.23;2834.62119.77;1600
3.05;1028.61;444.46;1473.07;2908.76126.93;1600
3.06;1028.61;446.87;1475.48;2887.15124.52;1600
3.07;1028.61;454.06;1482.67;2817.6117.33;1600
3.08;1028.61;446.17;1474.78;2899125.22;1600
3.09;1028.61;449.34;1477.95;2869.74122.05;1600
3.1;1028.61;450.25;1478.86;2863.06121.14;1600
3.11;1028.61;447.35;1475.96;2894.54124.04;1600
3.12;1028.61;447.32;1475.93;2897.33124.07;1600
3.13;1028.61;449.37;1477.98;2879.27122.02;1600
3.14;1028.61;455.97;1484.58;2815.57115.42;1600
3.15;1028.61;450.4;1479.01;2873.69120.99;1600
3.16;1028.61;451.58;1480.19;2864.29119.81;1600
3.17;1028.61;450.38;1478.99;2878.71121.01;1600
3.18;1028.61;456.99;1485.6;2814.9114.4;1600
3.19;1028.61;449.22;1477.83;2895.04122.17;1600
3.2;1028.61;453.31;1481.92;2856.5118.08;1600
3.21;1028.61;452.76;1481.37;2864.38118.63;1600
3.22;1028.61;454.47;1483.08;2849.61116.92;1600
3.23;1028.61;452.83;1481.44;2868.39118.56;1600
3.24;1028.61;456.12;1484.73;2837.79115.27;1600
3.25;1028.61;454.42;1483.03;2857.13116.97;1600
3.26;1028.61;459.77;1488.38;2805.86111.62;1600
3.27;1028.61;453.64;1482.25;2869.52117.75;1600
3.28;1028.61;456.05;1484.66;2847.72115.34;1600
3.29;1028.61;455.24;1483.85;2858.15116.15;1600
3.3;1028.61;458.02;1486.63;2832.62113.37;1600
3.31;1028.61;453.7;1482.31;2878.17117.69;1600
3.32;1028.61;455.81;1484.42;2859.38115.58;1600
3.33;1028.61;456.51;1485.12;2854.68114.88;1600
3.34;1028.61;462.69;1491.3;2795.05108.7;1600
3.35;1028.61;456.06;1484.67;2863.66115.33;1600
3.36;1028.61;458.49;1487.1;2841.62112.9;1600
3.37;1028.61;459.06;1487.67;2838.16112.33;1600
3.38;1028.61;463.42;1492.03;2796.72107.97;1600
3.39;1028.61;457.24;1485.85;2860.81114.15;1600
3.4;1028.61;458.26;1486.87;2852.87113.13;1600
3.41;1028.61;464.15;1492.76;2796.11107.24;1600
3.42;1028.61;463.87;1492.48;2801.06107.52;1600
3.43;1028.61;457.92;1486.53;2862.83113.47;1600
3.44;1028.61;459.78;1488.39;2846.47111.61;1600
3.45;1028.61;460.42;1489.03;2842.28110.97;1600
3.46;1028.61;465.87;1494.48;2789.89105.52;1600
3.47;1028.61;461.63;1490.24;2834.49109.76;1600
3.48;1028.61;462.63;1491.24;2826.67108.76;1600
3.49;1028.61;462.63;1491.24;2828.84108.76;1600
3.5;1028.61;462.63;1491.24;2831.02108.76;1600
3.51;1028.61;461.96;1490.57;2839.9109.43;1600
3.52;1028.61;463.68;1492.29;2824.86107.71;1600
3.53;1028.61;470.05;1498.66;2763.19101.34;1600
3.54;1028.61;463.67;1492.28;2829.14107.72;1600
3.55;1028.61;464.16;1492.77;2826.38107.23;1600
3.56;1028.61;463.39;1492;2836.24108;1600
3.57;1028.61;469.75;1498.36;2774.68101.64;1600
3.58;1028.61;468.73;1497.34;2786.93102.66;1600
3.59;1028.61;462.9;1491.51;2847.4108.49;1600
3.6;1028.61;464.45;1493.06;2834.04106.94;1600
3.61;1028.61;464.8;1493.41;2832.67106.59;1600
3.62;1028.61;470.94;1499.55;2773.28100.45;1600
3.63;1028.61;465.31;1493.92;2831.7106.08;1600
3.64;1028.61;467.96;1496.57;2807.27103.43;1600
3.65;1028.61;466.33;1494.94;2825.67105.06;1600
3.66;1028.61;469.82;1498.43;2792.8101.57;1600
3.67;1028.61;467.04;1495.65;2822.69104.35;1600
3.68;1028.61;468.1;1496.71;2814.16103.29;1600
3.69;1028.61;467.74;1496.35;2819.83103.65;1600
3.7;1028.61;471.95;1500.56;2779.7299.44;1600
3.71;1028.61;471.47;1500.08;2786.5299.92;1600
3.72;1028.61;467.9;1496.51;2824.29103.49;1600
3.73;1028.61;468.46;1497.07;2820.74102.93;1600
3.74;1028.61;470.25;1498.86;2804.87101.14;1600
3.75;1028.61;474.41;1503.02;2765.2196.98;1600
3.76;1028.61;466.2;1494.81;2849.41105.19;1600
3.77;1028.61;470.99;1499.6;2803.52100.4;1600
3.78;1028.61;470.88;1499.49;2806.63100.51;1600
3.79;1028.61;476.21;1504.82;2755.2395.18;1600
3.8;1028.61;468.48;1497.09;2834.59102.91;1600
3.81;1028.61;470.39;1499;2817.51101;1600
3.82;1028.61;472.5;1501.11;2798.3998.89;1600
3.83;1028.61;472.27;1500.88;2802.6799.12;1600
3.84;1028.61;471.21;1499.82;2815.27100.18;1600
3.85;1028.61;471.96;1500.57;2809.7699.43;1600
3.86;1028.61;475.07;1503.68;2780.5996.32;1600
3.87;1028.61;473.12;1501.73;2802.0598.27;1600
3.88;1028.61;479.31;1507.92;274292.08;1600
3.89;1028.61;471.63;1500.24;2820.7999.76;1600
3.9;1028.61;475.25;1503.86;2786.5196.14;1600
3.91;1028.61;475.52;1504.13;2785.7395.87;1600
3.92;1028.61;475.95;1504.56;2783.3495.44;1600
3.93;1028.61;480.49;1509.1;2739.7690.9;1600
3.94;1028.61;476.52;1505.13;2781.3694.87;1600
3.95;1028.61;476.72;1505.33;2781.2594.67;1600
3.96;1028.61;475.1;1503.71;2799.3796.29;1600
3.97;1028.61;480.79;1509.4;2744.2990.6;1600
3.98;1028.61;477.17;1505.78;2782.3794.22;1600
3.99;1028.61;477.18;1505.79;2784.1694.21;1600
4;1028.61;475.95;1504.56;2798.3695.44;1600
4.01;1028.61;476.02;1504.63;2799.5795.37;1600
4.02;1028.61;482.54;1511.15;2736.1588.85;1600
4.03;1028.61;477.15;1505.76;2791.9394.24;1600
4.04;1028.61;478.41;1507.02;2781.1992.98;1600
4.05;1028.61;477.54;1506.15;2791.7793.85;1600
4.06;1028.61;483;1511.61;2738.9488.39;1600
4.07;1028.61;483.24;1511.85;2738.388.15;1600
4.08;1028.61;480.29;1508.9;2769.6291.1;1600
4.09;1028.61;479.54;1508.15;2778.9691.85;1600
4.1;1028.61;477.95;1506.56;2796.7393.44;1600
4.11;1028.61;485.19;1513.8;2726.0586.2;1600
4.12;1028.61;484.38;1512.99;2735.8987.01;1600
4.13;1028.61;477.82;1506.43;2803.3693.57;1600
4.14;1028.61;480.41;1509.02;2779.2890.98;1600
4.15;1028.61;481.09;1509.7;2774.2990.3;1600
4.16;1028.61;481.12;1509.73;2775.890.27;1600
4.17;1028.61;486.23;1514.84;2726.485.16;1600
4.18;1028.61;480.21;1508.82;2788.4291.18;1600
4.19;1028.61;482.37;1510.98;2768.689.02;1600
4.2;1028.61;480.54;1509.15;2788.7290.85;1600
4.21;1028.61;483.26;1511.87;2763.2888.13;1600
4.22;1028.61;488.78;1517.39;2709.7382.61;1600
4.23;1028.61;480.91;1509.52;2790.2490.48;1600
4.24;1028.61;482.53;1511.14;2775.8288.86;1600
4.25;1028.61;483.2;1511.81;2770.8888.19;1600
4.26;1028.61;482.68;1511.29;2777.8688.71;1600
4.27;1028.61;490.47;1519.08;2701.5880.92;1600
4.28;1028.61;480.85;1509.46;2799.5990.54;1600
4.29;1028.61;484.87;1513.48;2761.1286.52;1600
4.3;1028.61;485.5;1514.11;2756.5485.89;1600
4.31;1028.61;483.89;1512.5;2774.3987.5;1600
4.32;1028.61;492.07;1520.68;2694.1779.32;1600
4.33;1028.61;482.55;1511.16;2791.1588.84;1600
4.34;1028.61;484.37;1512.98;2774.6987.02;1600
4.35;1028.61;484.52;1513.13;2774.9386.87;1600
4.36;1028.61;484.13;1512.74;2780.5787.26;1600
4.37001;1028.61;485.67;1514.28;2766.8985.72;1600
4.38001;1028.61;482.71;1511.32;2798.2688.68;1600
4.39001;1028.61;484.84;1513.45;2778.6986.55;1600
4.40001;1028.61;487.97;1516.58;2749.0683.42;1600
4.41001;1028.61;485.32;1513.93;2777.2886.07;1600
4.42001;1028.61;488.71;1517.32;2745.0382.68;1600
4.43001;1028.61;490.83;1519.44;2725.4580.56;1600
4.44001;1028.61;486.45;1515.06;2770.9484.94;1600
4.45001;1028.61;487.71;1516.32;2760.0283.68;1600
4.46001;1028.61;486.4;1515.01;2774.8284.99;1600
4.47001;1028.61;487.61;1516.22;2764.3983.78;1600
4.48001;1028.61;488.83;1517.44;2753.8582.56;1600
4.49001;1028.61;485.54;1514.15;2788.4685.85;1600
4.50001;1028.61;489.69;1518.3;2748.681.7;1600
4.51001;1028.61;488.47;1517.08;2762.4582.92;1600
4.52001;1028.61;488.48;1517.09;2764.0182.91;1600
4.53001;1028.61;493.58;1522.19;2714.5777.81;1600
4.54001;1028.61;486.29;1514.9;2789.1785.1;1600
4.55001;1028.61;487.73;1516.34;2776.4483.66;1600
4.56001;1028.61;488.23;1516.84;2773.1183.16;1600
4.57001;1028.61;495.22;1523.83;2704.7376.17;1600
4.58001;1028.61;486.69;1515.3;2791.7284.7;1600
4.59001;1028.61;487.85;1516.46;2781.883.54;1600
4.60001;1028.61;491.13;1519.74;2750.680.26;1600
4.61001;1028.61;489.61;1518.22;2767.4481.78;1600
4.62001;1028.61;495.23;1523.84;2712.7676.16;1600
4.63001;1028.61;494.43;1523.04;2722.376.96;1600
4.64001;1028.61;489.85;1518.46;2769.7381.54;1600
4.65001;1028.61;491.39;1520;2755.9380;1600
4.66001;1028.61;490.41;1519.02;2767.3580.98;1600
4.67001;1028.61;492.51;1521.12;2747.9378.88;1600
4.68001;1028.61;495.84;1524.45;2716.1475.55;1600
4.69001;1028.61;488.75;1517.36;2788.6982.64;1600
4.70001;1028.61;492.68;1521.29;2750.9678.71;1600
4.71001;1028.61;493.36;1521.97;2745.7378.03;1600
4.72001;1028.61;491.78;1520.39;2763.1279.61;1600
4.73001;1028.61;498.55;1527.16;2696.8772.84;1600
4.74001;1028.61;496.97;1525.58;2714.1674.42;1600
4.75001;1028.61;491.39;1520;2771.5680;1600
4.76001;1028.61;493.53;1522.14;2751.7277.86;1600
4.77001;1028.61;493.55;1522.16;2753.0877.84;1600
4.78001;1028.61;493.75;1522.36;2752.6377.64;1600
4.79001;1028.61;499;1527.61;2701.5872.39;1600
4.80001;1028.61;491.95;1520.56;2773.6779.44;1600
4.81002;1028.61;495.22;1523.83;2742.4976.17;1600
4.82002;1028.61;495.37;1523.98;2742.5176.02;1600
4.83002;1028.61;493.4;1522.01;2763.7777.99;1600
4.84002;1028.61;494.48;1523.09;2754.5176.91;1600
4.85002;1028.61;498.08;1526.69;2719.9773.31;1600
4.86002;1028.61;491.98;1520.59;2782.5679.41;1600
4.87002;1028.61;496.42;1525.03;2739.6674.97;1600
