0;1014.99;1014.8;1009.6;1009.53;0;0;0.000226938;0.0699997;-0.02992;-3.17147e-06;-0.12;111.19;118;111.082;169.47;110.748;169.47;0.0699998;111;118
0.04;1014.98;1014.8;1009.58;1009.53;0;0;0.000138538;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.06;118;110.952;169.47;110.748;169.47;0.0699997;111;118
0.08;1014.94;1014.8;1009.56;1009.53;0;0;0.000288138;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.28;118;111.172;169.47;110.748;169.47;0.0699997;111;118
0.12;1014.99;1014.8;1009.56;1009.53;0;0;0.000335738;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.35;118;111.242;169.47;110.748;169.47;0.0699997;111;118
0.16;1014.99;1014.8;1009.55;1009.53;0;0;0.000444538;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.51;118;111.402;169.47;110.748;169.47;0.0699997;111;118
0.2;1015.01;1014.8;1009.54;1009.53;0;0;0.000417338;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.47;118;111.362;169.47;110.748;169.47;0.0699997;111;118
0.24;1014.98;1014.8;1009.56;1009.53;0;0;0.000342538;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.36;118;111.252;169.47;110.748;169.47;0.0699997;111;118
0.28;1014.95;1014.8;1009.55;1009.53;0;0;0.000233738;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.2;118;111.092;169.47;110.748;169.47;0.0699997;111;118
0.32;1014.95;1014.8;1009.55;1009.53;0;0;0.000301738;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.3;118;111.192;169.47;110.748;169.47;0.0699997;111;118
0.36;1014.95;1014.8;1009.53;1009.53;0;0;0.000254138;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.23;118;111.122;169.47;110.748;169.47;0.0699997;111;118
0.4;1014.98;1014.8;1009.57;1009.53;0;0;0.000308538;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.31;118;111.202;169.47;110.748;169.47;0.0699997;111;118
0.44;1015.01;1014.8;1009.59;1009.53;0;0;0.000260938;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.24;118;111.132;169.47;110.748;169.47;0.0699997;111;118
0.48;1014.99;1014.8;1009.58;1009.53;0;0;0.000186138;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.13;118;111.022;169.47;110.748;169.47;0.0699997;111;118
0.52;1014.99;1014.8;1009.59;1009.53;0;0;0.000145338;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.07;118;110.962;169.47;110.748;169.47;0.0699997;111;118
0.56;1014.99;1014.8;1009.57;1009.53;0;0;0.000138538;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.06;118;110.952;169.47;110.748;169.47;0.0699997;111;118
0.6;1015.05;1014.8;1009.58;1009.53;0;0;0.000247338;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.22;118;111.112;169.47;110.748;169.47;0.0699997;111;118
0.64;1015.06;1014.8;1009.58;1009.53;0;0;0.000206538;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.16;118;111.052;169.47;110.748;169.47;0.0699997;111;118
0.68;1015.06;1014.8;1009.58;1009.53;0;0;0.000158938;0.0699997;-0.0299201;-4.16753e-06;-0.12;111.09;118;110.982;169.47;110.748;169.47;0.0699997;111;118
