0;1014.56;1014.58;1009.19;1009.2;0;0;-1.51575e-05;0.0700053;-0.381405;0.000194622;-1.53;115.31;110;113.936;161.452;113.958;161.46;0.0700136;115;110
0.04;1014.57;1014.58;1009.15;1009.2;0;0;-0.00016337;0.0700056;-0.386388;0.000202476;-1.55;115.11;110;113.718;161.452;113.958;161.46;0.0700142;115;110
0.08;1014.53;1014.58;1009.18;1009.2;0;0;-0.000203477;0.0700058;-0.388879;0.000206405;-1.56;115.06;110;113.659;161.452;113.958;161.46;0.0700144;115;110
0.12;1014.54;1014.58;1009.19;1009.2;0;0;-0.000217077;0.0700058;-0.388879;0.000206405;-1.56;115.04;110;113.639;161.452;113.958;161.46;0.0700144;115;110
0.16;1014.56;1014.58;1009.21;1009.2;0;0;-0.000223877;0.0700058;-0.388879;0.000206405;-1.56;115.03;110;113.629;161.452;113.958;161.46;0.0700144;115;110
0.2;1014.57;1014.58;1009.22;1009.2;0;0;-0.00022457;0.0700056;-0.386388;0.000202476;-1.55;115.02;110;113.628;161.452;113.958;161.46;0.0700142;115;110
0.24;1014.55;1014.58;1009.24;1009.2;0;0;-0.000225264;0.0700055;-0.383896;0.000198574;-1.54;115.01;110;113.627;161.452;113.958;161.46;0.0700139;115;110
0.28;1014.54;1014.58;1009.25;1009.2;0;0;-0.000225264;0.0700055;-0.383896;0.000198574;-1.54;115.01;110;113.627;161.452;113.958;161.46;0.0700139;115;110
0.32;1014.56;1014.58;1009.25;1009.2;0;0;-0.00023817;0.0700056;-0.386388;0.000202476;-1.55;115;110;113.608;161.452;113.958;161.46;0.0700142;115;110
0.36;1014.55;1014.58;1009.24;1009.2;0;0;-0.00023817;0.0700056;-0.386388;0.000202476;-1.55;115;110;113.608;161.452;113.958;161.46;0.0700142;115;110
0.4;1014.52;1014.58;1009.24;1009.2;0;0;-0.00023817;0.0700056;-0.386388;0.000202476;-1.55;115;110;113.608;161.452;113.958;161.46;0.0700142;115;110
0.44;1014.54;1014.58;1009.24;1009.2;0;0;-0.00010897;0.0700056;-0.386388;0.000202476;-1.55;115.19;110;113.798;161.452;113.958;161.46;0.0700142;115;110
0.48;1014.54;1014.58;1009.21;1009.2;0;0;-0.00016337;0.0700056;-0.386388;0.000202476;-1.55;115.11;110;113.718;161.452;113.958;161.46;0.0700142;115;110
0.52;1014.53;1014.58;1009.21;1009.2;0;0;-0.000189877;0.0700058;-0.388879;0.000206405;-1.56;115.08;110;113.679;161.452;113.958;161.46;0.0700144;115;110
0.56;1014.56;1014.58;1009.2;1009.2;0;0;-0.000217077;0.0700058;-0.388879;0.000206405;-1.56;115.04;110;113.639;161.452;113.958;161.46;0.0700144;115;110
0.6;1014.52;1014.58;1009.21;1009.2;0;0;-0.000223877;0.0700058;-0.388879;0.000206405;-1.56;115.03;110;113.629;161.452;113.958;161.46;0.0700144;115;110
0.64;1014.53;1014.58;1009.2;1009.2;0;0;-0.000218464;0.0700055;-0.383896;0.000198574;-1.54;115.02;110;113.637;161.452;113.958;161.46;0.0700139;115;110
0.68;1014.53;1014.58;1009.2;1009.2;0;0;-4.91575e-05;0.0700053;-0.381405;0.000194622;-1.53;115.26;110;113.886;161.452;113.958;161.46;0.0700136;115;110
0.72;1014.53;1014.58;1009.19;1009.2;0;0;-8.3851e-05;0.0700051;-0.378913;0.000190774;-1.52;115.2;110;113.835;161.452;113.958;161.46;0.0700134;115;110
0.76;1014.53;1014.58;1009.18;1009.2;0;0;-0.000145051;0.0700051;-0.378913;0.000190774;-1.52;115.11;110;113.745;161.452;113.958;161.46;0.0700134;115;110
0.8;1014.52;1014.58;1009.18;1009.2;0;0;-0.000159344;0.070005;-0.376422;0.000186955;-1.51;115.08;110;113.724;161.453;113.958;161.46;0.0700131;115;110
0.84;1014.51;1014.58;1009.2;1009.2;0;0;-0.000179744;0.070005;-0.376422;0.000186955;-1.51;115.05;110;113.694;161.453;113.958;161.46;0.0700131;115;110
0.88;1014.56;1014.58;1009.19;1009.2;0;0;-0.000187238;0.0700048;-0.373931;0.000183085;-1.5;115.03;110;113.683;161.453;113.958;161.46;0.0700128;115;110
0.92;1014.53;1014.58;1009.19;1009.2;0;0;-0.000194038;0.0700048;-0.373931;0.000183085;-1.5;115.02;110;113.673;161.453;113.958;161.46;0.0700128;115;110
0.96;1014.52;1014.58;1009.19;1009.2;0;0;-0.000200838;0.0700048;-0.373931;0.000183085;-1.5;115.01;110;113.663;161.453;113.958;161.46;0.0700128;115;110
1;1014.53;1014.58;1009.16;1009.2;0;0;-3.08379e-05;0.0700048;-0.373931;0.000183085;-1.5;115.26;110;113.913;161.453;113.958;161.46;0.0700128;115;110
1.04;1014.53;1014.58;1009.16;1009.2;0;0;-0.000111744;0.070005;-0.376422;0.000186955;-1.51;115.15;110;113.794;161.453;113.958;161.46;0.0700131;115;110
1.08;1014.56;1014.58;1009.18;1009.2;0;0;-0.000159344;0.070005;-0.376422;0.000186955;-1.51;115.08;110;113.724;161.453;113.958;161.46;0.0700131;115;110
1.12;1014.57;1014.58;1009.19;1009.2;0;0;-0.000172944;0.070005;-0.376422;0.000186955;-1.51;115.06;110;113.704;161.453;113.958;161.46;0.0700131;115;110
1.16;1014.56;1014.58;1009.19;1009.2;0;0;-0.000193344;0.070005;-0.376422;0.000186955;-1.51;115.03;110;113.674;161.453;113.958;161.46;0.0700131;115;110
1.2;1014.52;1014.58;1009.18;1009.2;0;0;-0.000193344;0.070005;-0.376422;0.000186955;-1.51;115.03;110;113.674;161.453;113.958;161.46;0.0700131;115;110
1.24;1014.54;1014.58;1009.18;1009.2;0;0;-3.69445e-05;0.070005;-0.376422;0.000186955;-1.51;115.26;110;113.904;161.453;113.958;161.46;0.0700131;115;110
1.28;1014.51;1014.58;1009.16;1009.2;0;0;-0.000111744;0.070005;-0.376422;0.000186955;-1.51;115.15;110;113.794;161.453;113.958;161.46;0.0700131;115;110
1.32;1014.5;1014.58;1009.14;1009.2;0;0;-0.000145051;0.0700051;-0.378913;0.000190774;-1.52;115.11;110;113.745;161.452;113.958;161.46;0.0700134;115;110
1.36;1014.47;1014.58;1009.15;1009.2;0;0;-0.000179051;0.0700051;-0.378913;0.000190774;-1.52;115.06;110;113.695;161.452;113.958;161.46;0.0700134;115;110
1.4;1014.48;1014.58;1009.16;1009.2;0;0;-0.000185851;0.0700051;-0.378913;0.000190774;-1.52;115.05;110;113.685;161.452;113.958;161.46;0.0700134;115;110
1.44;1014.52;1014.58;1009.19;1009.2;0;0;-0.000199451;0.0700051;-0.378913;0.000190774;-1.52;115.03;110;113.665;161.452;113.958;161.46;0.0700134;115;110
1.48;1014.54;1014.58;1009.22;1009.2;0;0;-0.000213051;0.0700051;-0.378913;0.000190774;-1.52;115.01;110;113.645;161.452;113.958;161.46;0.0700134;115;110
1.52;1014.53;1014.58;1009.22;1009.2;0;0;-0.000206944;0.070005;-0.376422;0.000186955;-1.51;115.01;110;113.654;161.453;113.958;161.46;0.0700131;115;110
1.56;1014.54;1014.58;1009.25;1009.2;0;0;-0.000206944;0.070005;-0.376422;0.000186955;-1.51;115.01;110;113.654;161.453;113.958;161.46;0.0700131;115;110
1.6;1014.54;1014.58;1009.23;1009.2;0;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
1.64;1014.48;1014.58;1009.2;1009.2;0;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
1.68;1014.47;1014.58;1009.18;1009.2;0;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
1.72;1014.48;1014.58;1009.17;1009.2;0;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
1.76;1014.52;1014.58;1009.18;1009.2;0;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
1.8;1014.5;1014.58;1009.17;1009.2;0;0;-0.000207638;0.0700048;-0.373931;0.000183085;-1.5;115;110;113.653;161.453;113.958;161.46;0.0700128;115;110
1.84;1014.54;1014.58;1009.16;1009.2;0;0;-0.000207638;0.0700048;-0.373931;0.000183085;-1.5;115;110;113.653;161.453;113.958;161.46;0.0700128;115;110
1.88;1014.52;1014.58;1009.17;1009.2;0;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
1.92;1014.5;1014.58;1009.17;1009.2;0;0;-0.000219851;0.0700051;-0.378913;0.000190774;-1.52;115;110;113.635;161.452;113.958;161.46;0.0700134;115;110
1.96;1014.53;1014.58;1009.16;1009.2;0;0;-0.000225957;0.0700053;-0.381405;0.000194622;-1.53;115;110;113.626;161.452;113.958;161.46;0.0700136;115;110
2;1014.5;1014.58;1009.18;1009.2;0;0;-0.000219851;0.0700051;-0.378913;0.000190774;-1.52;115;110;113.635;161.452;113.958;161.46;0.0700134;115;110
2.04;1014.54;1014.58;1009.18;1009.2;3754.67;0;-0.000213744;0.070005;-0.376422;0.000186955;-1.51;115;110;113.644;161.453;113.958;161.46;0.0700131;115;110
2.08;1014.52;1014.58;1009.19;1009.2;3754.67;0;-0.000201531;0.0700047;-0.371439;0.000179323;-1.49;115;110;113.662;161.453;113.958;161.46;0.0700126;115;110
2.12;1015.11;1014.58;1009.16;1009.2;3754.67;0;-0.000164891;0.0700037;-0.35649;0.000157071;-1.43;115;110;113.716;161.455;113.958;161.46;0.070011;115;110
2.16;1022.63;1014.58;1009.14;1009.2;3754.67;0;-0.0011155;0.0700129;-0.483524;0.000375264;-1.94;114.06;110;112.318;161.441;113.958;161.46;0.0700263;115;110
2.2;1029.03;1014.58;1009.13;1009.2;3754.67;0;-0.0022714;0.0700243;-0.605487;0.000647132;-2.43;112.8;110;110.618;161.424;113.958;161.46;0.0700453;115;110
2.24;1043.94;1014.58;1008.98;1009.2;3754.67;0;-0.00449775;0.0700566;-0.86147;0.00141752;-3.46;110.45;110;107.344;161.377;113.958;161.46;0.0700992;115;110
2.28;1062.07;1014.58;1008.97;1009.2;3754.67;0;-0.0070657;0.0700855;-1.03753;0.00210561;-4.17;107.31;110;103.567;161.334;113.958;161.46;0.0701474;115;110
2.32;1072.04;1014.58;1008.91;1009.2;3754.67;0;-0.00799986;0.0700882;-1.05239;0.0021697;-4.23;105.99;110;102.194;161.33;113.958;161.46;0.0701519;115;110
2.36;1090.2;1014.58;1008.91;1009.2;3754.67;0;-0.00996364;0.0700891;-1.05735;0.00219123;-4.25;103.12;110;99.3056;161.329;113.958;161.46;0.0701534;115;110
2.4;1098.81;1014.58;1008.92;1009.2;3754.67;0;-0.0110644;0.0700811;-1.01276;0.00200098;-4.07;101.34;110;97.6869;161.341;113.958;161.46;0.0701401;115;110
2.44;1118.68;1014.58;1008.84;1009.2;3754.67;0;-0.0127462;0.0700566;-0.86147;0.00141752;-3.46;98.32;110;95.2137;161.377;113.958;161.46;0.0700992;115;110
2.48;1133.27;1014.58;1008.9;1009.2;3754.67;0;-0.0143057;0.0700303;-0.660211;0.000788957;-2.65;95.3;110;92.9203;161.416;113.958;161.46;0.0700552;115;110
2.52;1140.3;1014.58;1008.88;1009.2;3754.67;0;-0.0148615;0.0700161;-0.52087;0.000451967;-2.09;93.98;110;92.1029;161.436;113.958;161.46;0.0700316;115;110
2.56;1156.95;1014.58;1008.88;1009.2;3754.67;0;-0.0160122;0.0699981;-0.246834;2.1925e-05;-0.99;91.3;110;90.4107;161.463;113.958;161.46;0.0700015;115;110
2.6;1166.57;1014.58;1008.88;1009.2;3754.67;0;-0.0165501;0.0699936;-0.0972479;-8.31805e-05;-0.39;89.97;110;89.6197;161.469;113.958;161.46;0.0699942;115;110
2.64;1183.21;1014.58;1008.9;1009.2;3754.67;0;-0.0174688;0.0699962;0.19947;-2.12123e-05;0.8;87.55;110;88.2686;161.466;113.958;161.46;0.0699985;115;110
2.68;1195.75;1014.58;1008.96;1009.2;3754.67;0;-0.0183212;0.0700166;0.525849;0.000462671;2.11;85.12;110;87.0151;161.436;113.958;161.46;0.0700324;115;110
2.72;1202.68;1014.58;1008.94;1009.2;3754.67;0;-0.0183329;0.0700395;0.73728;0.0010098;2.96;84.34;110;86.9979;161.402;113.958;161.46;0.0700707;115;110
2.76;1213.43;1014.58;1008.95;1009.2;3754.67;0;-0.0186174;0.0701095;1.16376;0.00267918;4.68;82.38;110;86.5795;161.299;113.958;161.46;0.0701875;115;110
2.8;1221.02;1014.58;1008.95;1009.2;3754.67;0;-0.0188664;0.070154;1.36622;0.00374025;5.5;81.28;110;86.2132;161.234;113.958;161.46;0.0702618;115;110
